system:index,ADM1_CODE,ADM2_CODE,ADM2_NAME,Country,Median_Pop,StdDev_Pop,Total_Pop,Year,.geo
2_00000000000000000f69,61527,65873,Al-Shuhada,Egypt,9.752688013979528,11.996052018793353,253846.45963577618,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f6a,61527,65874,Ashmun,Egypt,14.746875142898569,11.51826153548078,638395.9155108884,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f6b,61527,65875,Birkat Al-Sab,Egypt,12.511807647205293,14.564192562344834,239628.5156669783,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f6c,61527,65876,Minuf,Egypt,12.745764515332649,9.758577090117983,335705.6390838324,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f6d,61527,65877,Minuf City,Egypt,31.459320513407388,35.51971231852134,88677.63992112664,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f6e,61527,65879,Quwisna,Egypt,11.755497422649789,14.165799183448508,380998.16812403715,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f6f,61527,65888,Sadat City,Egypt,0.6139662177211612,3.814415092938671,141285.22925598136,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f70,61527,65889,Shibin al-Kum,Egypt,14.972892040339246,29.580004291829198,529266.8919734244,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f71,61527,65891,Sirs Al-Layyana City,Egypt,17.467399719351754,21.645910652031596,52714.59857706554,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f72,61527,65894,Tala,Egypt,9.756537031642095,12.275763737963413,298467.3925014322,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f73,61528,65896,A-Dakhla Oasis,Egypt,0.02784916833115221,1.1521661371508465,62850.92954388348,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f74,61528,65897,Al-Kharga Oasis,Egypt,0.030628659042996588,1.5975865580966448,66340.4300790822,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f75,61528,65898,Al Farafra Oasis,Egypt,0.0,0.2599922888663803,19346.947032675147,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f76,61528,65903,Paris Paris,Egypt,0.0,0.0,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f77,61529,65905,Al-Hasna,Egypt,0.01986053939081884,0.0804153835965208,695.2209232673915,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f78,61529,65907,Bir Al-Abd,Egypt,0.21442722393841754,0.7803827726824966,20555.06901125823,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f79,61529,65913,El Arish 1,Egypt,6.740880659068247,14.28805881605555,67013.27279645421,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f7a,61529,65914,El Arish 2,Egypt,1.1955417606191165,7.5055270545926955,18978.863646454647,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f7b,61529,65922,El Arish 3,Egypt,0.7225840295103962,1.4009585605742387,6564.4760970054085,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f7c,61529,65925,El Arish 4,Egypt,0.4322570553836997,2.289338162714426,12277.565420533394,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f7d,61529,65927,Nakhl,Egypt,0.00525433081647493,0.046247507090318545,1563.4749725661236,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f7e,61529,65928,Qasima,Egypt,0.016501902297354806,0.02780976304446239,1073.7743497590973,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f7f,61529,65929,Rafah,Egypt,0.6261973912584393,2.2671096786135876,77124.37288949524,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f80,61529,65931,Rummana,Egypt,0.4400017517727746,1.9626597014359952,25061.384426387296,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f81,61529,65932,Shaykh Zuwayd,Egypt,0.29671665784019624,0.583431231698921,21774.46574861754,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f82,61530,65933,Al-Arab,Egypt,227.41826682867006,82.44146691013223,45363.14174412747,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f83,61530,65935,Al-Dawahy,Egypt,160.83221244812012,95.08104603893302,100037.45438496464,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f84,61530,65939,Al-Ganoub,Egypt,0.12222608217723305,3.3931909360371244,26299.617906364503,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f85,61530,65940,Al-Ganoub 2,Egypt,0.5584774019277648,1.4293581130426447,21856.610422371552,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f86,61530,65944,Al-Munakh,Egypt,154.37701416015625,75.0040309646673,59510.18887423348,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f87,61530,65946,Al-Sharq,Egypt,56.94049281788948,52.470300163115034,28884.760189460307,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f88,61530,65949,Al-Zohour,Egypt,337.86463165283203,168.0797435893802,201771.42342493864,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f89,61530,65951,Mubark-Sharq Tafrea,Egypt,0.03684906770037341,1.0181805613362291,5525.3833324256775,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f8a,61530,65952,Police Department Port Said Port,Egypt,0.0,76.38776965482651,16758.64236962935,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f8b,61530,65953,Port Fuad,Egypt,76.92831929524739,86.10933187669552,44649.88638620562,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f8c,61530,65958,Port Fuad 2,Egypt,5.498464407545797,18.002792156604244,7403.793251733217,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f8d,61531,65959,Abu Tisht,Egypt,10.240052236736286,11.638237421954972,281735.63213377,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f8e,61531,65963,Al Waqf,Egypt,9.745193638880131,9.125708973422606,52638.49563694468,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f8f,61531,65966,Armant,Egypt,6.4827686376756395,8.847882253683947,124337.27403937525,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f90,61531,65973,Dishna,Egypt,7.757111812284939,11.930980665559906,243990.39419346987,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f91,61531,65974,Farshut,Egypt,11.75780390558914,14.235156447658088,111522.76709975442,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f92,61531,65976,Isna,Egypt,6.74040570151497,10.636311197679868,262835.5083614176,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f93,61531,65977,Nag Hammadi,Egypt,12.249063409841444,14.592356922665441,352119.7879176828,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f94,61531,65978,Naqada,Egypt,7.755141166782755,8.33923181945835,106463.36329450461,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f95,61531,65979,Qift,Egypt,10.271905995258251,12.264419672001202,96346.34508390381,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f96,61531,65980,Qina,Egypt,11.495876769342852,19.503261887895427,423354.0263561597,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f97,61531,65981,Qina City,Egypt,0.0,0.0,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f98,61531,65983,Qus,Egypt,12.443476901363978,17.57254858664102,279957.68946286937,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f99,61531,65984,Zemam Out,Egypt,6.2703831476883E-5,2.3359122785201447,11718.39788876384,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f9a,61532,65985,Hurghada 1,Egypt,0.002991793455230081,8.282724432200627,109424.14695913068,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f9b,61532,65987,Hurghada 2,Egypt,0.01601485066570681,1.6055240873215157,17668.55004761059,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f9c,61532,65989,Marsa Alam,Egypt,0.009379161855868538,0.039466482691851275,963.8646554336792,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f9d,61532,65990,Qusir,Egypt,0.04269395906467971,2.4206004910800614,19666.874381305486,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f9e,61532,65994,Ras Gharib,Egypt,0.02153276293781254,1.1544267157070975,10911.001822625449,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f9f,61532,65995,Safaga,Egypt,0.0390184730009208,2.6006328765085676,48974.68210251164,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa0,61532,65998,Shallatin,Egypt,0.0033704120985974797,0.042783624737296015,325.11006233690796,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa1,61533,65999,10 Ramadan 1,Egypt,28.48343008988907,17.459810709352197,58165.703866939926,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa2,61533,66001,10 Ramadan 2,Egypt,30.27022593361991,17.545162163859537,60312.61771903135,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa3,61533,66002,Abu Hammad,Egypt,9.740431871950321,9.834982022758178,348664.53396845807,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa4,61533,66004,Abu Kabir,Egypt,10.493634670846152,13.345219005902935,318870.0989730153,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa5,61533,66006,Al-Husayniya,Egypt,1.7389368084773782,5.8055668927844,499195.746277339,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa6,61533,66007,Al-Qanayat,Egypt,13.435761295568105,19.134135719177362,43149.01344860115,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa7,61533,66009,Al-Salhiyya,Egypt,0.10214984263984934,1.220778611840706,20898.39429250751,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa8,61533,66010,Awlad Saqr,Egypt,3.239566491256581,5.124793388308776,175201.89594210408,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fa9,61533,66012,Bilbis,Egypt,12.512001500604535,13.810655482127025,595084.1302757785,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000faa,61533,66013,Dyarb Nigm,Egypt,10.259053765339518,11.719525289757142,353960.7998095824,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fab,61533,66014,El-Ibrahimiya,Egypt,10.260288774812803,11.96181830589768,127757.90561294842,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fac,61533,66015,Faqus,Egypt,7.007166490725618,18.545916003403967,576304.7826797304,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fad,61533,66016,Hihya,Egypt,10.739780989444238,10.24919145091642,205777.4516829593,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fae,61533,66017,Kafr Saqr,Egypt,7.253829023607276,9.683572654908751,218318.12567441605,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000faf,61533,66018,Mashtul Al-Suq,Egypt,15.263165921028152,14.545063057259553,160367.75196267857,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb0,61533,66019,Minya al-Qamh,Egypt,12.485159525673328,14.961650793367575,576718.0860468515,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb1,61533,66020,Qurin,Egypt,19.24946795172649,19.62245384713593,64628.90008980165,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb2,61533,66022,Zaqaziq,Egypt,13.832840169687099,23.717359407027867,668450.2212797188,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb3,61533,66025,Zaqaziq 1,Egypt,433.7292785644531,138.63629784253396,127016.64454401055,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb4,61533,66026,Zaqaziq 2,Egypt,392.7224426269531,203.1430702428896,163356.94061342502,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb5,61533,66027,Zemam Out,Egypt,2.245368860508616E-4,2.003941032583831,3828.7705814647343,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb6,61534,66028,Abu Radis,Egypt,0.02312194249465637,0.24623009622149766,5141.9499138999145,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb7,61534,66029,Al-Tur,Egypt,0.031384253664740784,1.2042178450638559,16472.703315118062,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb8,61534,66030,Dahab,Egypt,0.018080560973821123,0.026044617770029414,184.84205728263834,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fb9,61534,66032,Nuweiba,Egypt,0.011003834082879048,0.13352784202400114,3063.459661312846,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fba,61534,66035,Ras Sidr,Egypt,0.006041198003173705,0.26790608517745657,8399.98675263021,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fbb,61534,66039,Sant Katrin,Egypt,0.014398685989346351,0.875045767465397,4777.998166461837,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fbc,61534,66041,Sharm el-Sheikh,Egypt,0.042895969299029606,2.315746922108345,56005.78944451692,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fbd,61534,66042,Taba,Egypt,0.058323745166811145,1.2783610766692368,1943.9191007535517,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fbe,61535,66043,Al-Arbiin,Egypt,38.50354978273408,40.374956787380725,219466.00618183732,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fbf,61535,66044,Al-Ganayin,Egypt,0.3627309916557625,2.682693062579408,74470.66373387216,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc0,61535,66047,Ataqa,Egypt,0.032547538354889174,0.5523060693249083,22899.423244434438,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc1,61535,66048,Faysal,Egypt,0.25780101711357584,8.328337745276228,122102.14190769449,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc2,61535,66049,Port Suez Police Department,Egypt,0.0,0.4579960193758615,14.551140576776335,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc3,61535,66052,Suez,Egypt,20.499561309814453,40.1634106721927,44408.81750542371,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc4,61536,66054,Akhmim,Egypt,24.518704469348975,26.325264578079192,301064.12209379586,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc5,61536,66055,Akhmim City,Egypt,0.0,0.0,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc6,61536,66056,Al-Balyana,Egypt,18.47676050621553,16.84244332282145,382665.5820383091,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc7,61536,66059,Al-Maragha,Egypt,15.761298243929218,12.568533969992009,305468.19246383803,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc8,61536,66061,Al-Minshat,Egypt,18.49056287519067,15.426252619999282,314257.97720541287,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fc9,61536,66062,Al Usayrat,Egypt,16.251150331100597,14.336350761542072,139501.7293452638,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fca,61536,66065,Dar al-Salam,Egypt,13.23169928493165,9.97995824070824,307150.73056666425,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fcb,61536,66066,Girga,Egypt,14.902629235128817,35.73125972300982,372501.04877566907,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fcc,61536,66067,Guhayna Al-Gharbiyya,Egypt,14.26151217990595,9.428157983360784,201286.56979038715,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fcd,61536,66069,Kawther,Egypt,15.538672966199885,28.198149513646726,3511.7140570977144,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fce,61536,66070,Kesm Tahta,Egypt,44.62192959255643,63.286065904223946,111232.81503170237,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fcf,61536,66072,Saqulta,Egypt,19.757349609148655,13.929513270565192,159581.56176733688,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd0,61536,66073,Suhag,Egypt,19.01467478085693,36.56672086329759,511308.56839740206,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd1,61536,66079,Suhag-2,Egypt,233.3852938709643,129.26024534745736,76906.23660079358,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd2,61536,66085,Suhag City,Egypt,0.016322706518440738,0.061895349809207245,22.372628158272484,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd3,61536,66090,Tahta,Egypt,12.441841732631012,11.132549083863818,246786.85953136566,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd4,61536,66091,Tama,Egypt,15.479413733506972,15.195460768274645,321840.22232699953,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd5,61536,66093,Zemam Out,Egypt,3.7900662621380365E-6,1.7488028590968754,8724.681177505565,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd6,61512,61579,Zemam Out,Egypt,0.1402744902782383,4.888307035420615,232825.00008417023,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd7,61510,61543,Al Raml,Egypt,474.01780332684245,152.20635312560555,350692.1305881874,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd8,61530,65942,Al-Manasra,Egypt,0.14134686988288686,4.273822682180643,3759.5782943410395,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e11,3017,27448,Aladag,Turkey,0.0728949930595903,0.47857119376736046,5193.176441678755,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e12,3017,27449,Ceyhan,Turkey,0.6175529030612578,4.357801773052632,103240.82456261899,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e13,3017,27450,Feke,Turkey,0.13902823459227595,0.8244092128562892,4267.424429752736,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e14,3017,27451,Imamoglu,Turkey,0.35761835176189205,4.671212852447947,17446.927879281095,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e15,3017,27452,Karaisali,Turkey,0.14486706092470314,7.879797751532294,106010.56069896846,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e16,3017,27453,Karatas,Turkey,0.35113029302952903,3.829170989229282,48372.696944432275,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e17,3017,27454,Kozan,Turkey,0.2132441227639223,4.120705350344703,80752.3210345306,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e18,3017,27455,Pozanti,Turkey,0.050286253001934636,1.9535747514484747,11737.809483903357,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e19,3017,27456,Saimbeyli,Turkey,0.08980801717392077,0.7984100352613416,7146.273458821744,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e1a,3017,27457,Seyhan,Turkey,4.89539689886209,27.062149115165177,638643.1120367618,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e1b,3017,27458,Tufanbeyli,Turkey,0.06044143002300207,1.3847607891419302,8196.967443161107,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e1c,3017,27459,Yumurtalik,Turkey,2.886523814755035,16.100785576893813,170962.310613557,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e1d,3017,27460,Yuregir,Turkey,0.11166172274067301,1.9022781541891498,93714.66058095236,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e1e,3018,27461,Besni,Turkey,0.6073020516551635,3.4331649614466224,50623.622111502846,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e1f,3018,27462,Celikhan,Turkey,0.2974505593122152,1.82768359383306,4482.361990121488,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e20,3018,27463,Gerger,Turkey,0.1790517133769088,1.0386721672753756,9060.62529164141,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e21,3018,27464,Golbasi,Turkey,0.35750074798610965,4.0385096231006585,29934.376502023635,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e22,3018,27465,Kahta,Turkey,0.27908929188109655,4.0843151270127755,71850.20592982447,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e23,3018,27466,Merkez,Turkey,0.7278457950469243,7.833167960466653,191118.8354556947,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e24,3018,27467,Samsat,Turkey,0.2826695865832646,0.9641344880275229,8046.783090011039,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e25,3018,27468,Sincik,Turkey,0.4846117707319005,0.9742217635745467,5838.055398179766,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e26,3018,27469,Tut,Turkey,0.21715936163291805,0.5325959447363477,2108.9387909585275,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e27,3019,27470,Basmakci,Turkey,0.06076437748785997,0.8277637729581248,5008.247613208071,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e28,3019,27471,Bayat,Turkey,0.08962433279375519,0.8488859216088088,3667.7483356654643,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e29,3019,27472,Bolvadin,Turkey,0.0925042195166479,2.5786315592542772,27988.278412746393,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e2a,3019,27473,Cay,Turkey,0.3086194847981785,2.102305690028027,17165.47674405762,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e2b,3019,27474,Cobanlar,Turkey,0.4337260903945583,1.9407331880776526,17763.525605571085,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e2c,3019,27475,Dazkiri,Turkey,0.2160385206048006,1.085762211555998,7289.455207813415,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e2d,3019,27476,Dinar,Turkey,0.1781881060099968,1.7100176834877314,26581.34222017182,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e2e,3019,27477,Emirdag,Turkey,0.18165525663009943,1.3343070760787583,25902.026470786725,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e2f,3019,27478,Evciler,Turkey,0.2158618720569632,1.314015725316652,5666.461509876861,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e30,3019,27479,Hocalar,Turkey,0.39065450148313663,0.9962233968968986,5079.693571791264,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e31,3019,27480,Ihsaniye,Turkey,0.21678908097988697,0.9815926137624393,15593.175994435229,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e32,3019,27481,Iscehisar,Turkey,0.1776838170652946,2.062712251954928,21077.683850558817,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e33,3019,27482,Kiziloren,Turkey,0.1638555566638072,0.48729220703903303,2329.325243960754,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e34,3019,27483,Merkez,Turkey,1.3750083106888804,6.638330160808208,207567.94770870122,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e35,3019,27484,Sandikli,Turkey,0.6233153277823154,3.3671838853142586,35307.91903673874,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e36,3019,27485,Sincanli,Turkey,0.3096486055519938,1.4215374145679076,25714.29716977449,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e37,3019,27486,Suhut,Turkey,0.31124499142190915,1.8714861366708118,21677.356030442294,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e38,3019,27487,Sultandagi,Turkey,0.1868612332501224,1.8079708235077754,14117.86072954125,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e39,3021,27496,Agacoren,Turkey,0.1399135266331804,0.3025322080254757,2473.4146898609456,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e3a,3021,27497,Eskil,Turkey,0.15254062864811313,0.6651763427956611,18025.24712401756,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e3b,3021,27498,Gulagac,Turkey,0.5317192187095006,1.7146694459775513,14033.552081657117,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e3c,3021,27499,Guzelyurt,Turkey,1.0299203764732185,1.906814493048359,14007.178621133107,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e3d,3021,27500,Merkez,Turkey,0.17485383528633208,5.198158188089267,192902.97880785147,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e3e,3021,27501,Ortakoy,Turkey,0.3562859238772658,3.469786893802442,20051.19962961964,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e3f,3021,27502,Sariyahsi,Turkey,0.13271541498119807,0.34543293643452405,1100.6009373257325,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e40,3023,27511,Altindag,Turkey,14.489256070805334,40.79841140988728,462451.36936998507,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e41,3023,27512,Ayas,Turkey,0.08981093182888696,0.5398688127983663,5580.692363835706,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e42,3023,27513,Bala,Turkey,0.08817457581597997,0.5927823661309553,11020.905378193947,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e43,3023,27514,Beypazari,Turkey,0.31160151933455044,2.244782577022219,24515.893046206096,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e44,3023,27516,Cankaya,Turkey,18.275318478185365,17.387008249137782,474348.75416300446,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e45,3023,27518,Elmadag,Turkey,0.07775272714834396,3.3072497718648104,34565.25276162624,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
