Country,ADM1_CODE,ADM2_CODE,ADM2_NAME,Year,Median_Pop,StdDev_Pop,Total_Pop
Egypt,61533,66004,Abu Kabir,2020,11.469958706560382,14.121265435467734,357944.74568589847
Egypt,61533,66004,Abu Kabir,2021,11.59247,14.30348,364283.05021
Egypt,61533,66004,Abu Kabir,2022,11.71498,14.4857,370621.35474
Egypt,61533,66004,Abu Kabir,2023,11.83748,14.66792,376959.65927
Egypt,61533,66004,Abu Kabir,2024,11.95999,14.85014,383297.9638
Egypt,61533,66006,Al-Husayniya,2012,2.246341225365947,5.430099412871071,479793.9927771766
Egypt,61533,66006,Al-Husayniya,2013,2.2330143145667134,5.410138938032246,489065.1471146841
Egypt,61533,66006,Al-Husayniya,2014,1.7389368084773782,5.8055668927844,499195.746277339
Egypt,61533,66006,Al-Husayniya,2015,1.7382124915232369,5.577690950911673,508449.8968472487
Egypt,61533,66006,Al-Husayniya,2016,1.7308051469004562,5.821538046967573,518312.3348365829
Egypt,61533,66006,Al-Husayniya,2017,1.7215857717443752,6.129125604546555,528683.9591261821
Egypt,61533,66006,Al-Husayniya,2018,1.7320952136030552,6.04664349657671,538863.2626627604
Egypt,61533,66006,Al-Husayniya,2019,1.7207082976139727,6.3010361099671295,549449.7147568045
Egypt,61533,66006,Al-Husayniya,2020,1.7315077121792577,6.167257429661406,559919.8480663956
Egypt,61533,66006,Al-Husayniya,2021,1.66715,6.2594,569935.57998
Egypt,61533,66006,Al-Husayniya,2022,1.6028,6.35155,579951.31189
Egypt,61533,66006,Al-Husayniya,2023,1.53845,6.44369,589967.0438
Egypt,61533,66006,Al-Husayniya,2024,1.47409,6.53584,599982.77571
Egypt,61533,66007,Al-Qanayat,2012,13.44830659086966,19.771663885768373,41482.2252015254
Egypt,61533,66007,Al-Qanayat,2013,13.482734559532911,19.150969957754413,42290.368153820775
Egypt,61533,66007,Al-Qanayat,2014,13.435761295568105,19.13413571917736,43149.01344860115
Egypt,61533,66007,Al-Qanayat,2015,13.479573761468314,18.386869778567444,43955.508513789086
Egypt,61533,66007,Al-Qanayat,2016,14.45495332127268,19.54207370298945,44829.91843427582
Egypt,61533,66007,Al-Qanayat,2017,14.432283804573729,19.58236657099008,45713.33354425244
Egypt,61533,66007,Al-Qanayat,2018,14.422223965800992,19.7359935510296,46598.64789258921
Egypt,61533,66007,Al-Qanayat,2019,14.427131766711458,20.048567474400045,47584.762608408455
Egypt,61533,66007,Al-Qanayat,2020,15.418975426227895,19.518741940444656,48531.70267238803
Egypt,61533,66007,Al-Qanayat,2021,15.66531,19.48713,49412.88736
Egypt,61533,66007,Al-Qanayat,2022,15.91164,19.45551,50294.07204
Egypt,61533,66007,Al-Qanayat,2023,16.15798,19.4239,51175.25672
Egypt,61533,66007,Al-Qanayat,2024,16.40431,19.39228,52056.44141
Egypt,61533,66009,Al-Salhiyya,2012,0.1060979091516455,1.1525697288370056,20065.93743986988
Egypt,61533,66009,Al-Salhiyya,2013,0.1050733708684842,1.2042238479923038,20500.456172089795
Egypt,61533,66009,Al-Salhiyya,2014,0.1021498426398493,1.220778611840706,20898.39429250751
Egypt,61533,66009,Al-Salhiyya,2015,0.0991661359269838,1.2753438900704763,21390.905350093053
Egypt,61533,66009,Al-Salhiyya,2016,0.1431932698820845,1.3430720195023833,21801.206403019645
Egypt,61533,66009,Al-Salhiyya,2017,0.1397445352318743,1.3892236372075633,22155.949010862005
Egypt,61533,66009,Al-Salhiyya,2018,0.1446781142764671,1.4088689703706907,22663.02264310844
Egypt,61533,66009,Al-Salhiyya,2019,0.1410130815128947,1.4346811407043123,23083.752870736585
Egypt,61533,66009,Al-Salhiyya,2020,0.1489362432390716,1.4737943073980948,23576.0182375878
Egypt,61533,66009,Al-Salhiyya,2021,0.15429,1.51395,24014.77834
Egypt,61533,66009,Al-Salhiyya,2022,0.15965,1.5541,24453.53844
Egypt,61533,66009,Al-Salhiyya,2023,0.165,1.59425,24892.29854
Egypt,61533,66009,Al-Salhiyya,2024,0.17036,1.63441,25331.05864
Egypt,61533,66010,Awlad Saqr,2012,3.245930659403626,5.042564287450562,168433.68417994084
Egypt,61533,66010,Awlad Saqr,2013,3.24090038810692,4.989654041776971,171916.32994458446
Egypt,61533,66010,Awlad Saqr,2014,3.239566491256581,5.124793388308776,175201.89594210408
Egypt,61533,66010,Awlad Saqr,2015,3.239208123232602,5.281908037584049,178691.14496367436
Egypt,61533,66010,Awlad Saqr,2016,3.247973537199872,5.322540764434892,182164.4279935432
Egypt,61533,66010,Awlad Saqr,2017,3.2468140717458382,5.588725203090397,185837.69318655363
Egypt,61533,66010,Awlad Saqr,2018,3.738574086998354,5.470265299667429,189335.65923411807
Egypt,61533,66010,Awlad Saqr,2019,3.7442033397107632,5.720713380002451,193215.8782998362
Egypt,61533,66010,Awlad Saqr,2020,3.747503851914848,5.586784622024672,196903.74937995843
Egypt,61533,66010,Awlad Saqr,2021,3.8102,5.65481,200462.50753
Egypt,61533,66010,Awlad Saqr,2022,3.8729,5.72284,204021.26568
Egypt,61533,66010,Awlad Saqr,2023,3.93559,5.79087,207580.02383
Egypt,61533,66010,Awlad Saqr,2024,3.99829,5.85889,211138.78198
Egypt,61533,66012,Bilbis,2012,12.488890004759249,13.84470047897839,572830.3421222795
Egypt,61533,66012,Bilbis,2013,12.497022843541634,13.74966954438263,584129.5928559721
Egypt,61533,66012,Bilbis,2014,12.512001500604535,13.810655482127023,595084.1302757785
Egypt,61533,66012,Bilbis,2015,12.501566190251706,13.736596143463176,606724.9941719258
Egypt,61533,66012,Bilbis,2016,13.499388361176964,13.946377096532276,618575.1832285578
Egypt,61533,66012,Bilbis,2017,13.477461875289958,14.282591277627064,630690.9747066934
Egypt,61533,66012,Bilbis,2018,13.500076775164324,14.557248116959986,642775.2131510596
Egypt,61533,66012,Bilbis,2019,13.49409788215575,14.653556871499376,655503.2457847929
Egypt,61533,66012,Bilbis,2020,14.488363267997416,14.95522409632154,668263.2991041783
Egypt,61533,66012,Bilbis,2021,14.7383,15.09404,680192.41873
Egypt,61533,66012,Bilbis,2022,14.98823,15.23286,692121.53835
Egypt,61533,66012,Bilbis,2023,15.23817,15.37167,704050.65797
Egypt,61533,66012,Bilbis,2024,15.4881,15.51049,715979.7776
Egypt,61533,66013,Dyarb Nigm,2012,10.246988521357926,11.52680438794434,340399.1394882553
Egypt,61533,66013,Dyarb Nigm,2013,10.241560079179026,11.207088355621629,346793.72084925685
Egypt,61533,66013,Dyarb Nigm,2014,10.259053765339518,11.719525289757142,353960.7998095824
Egypt,61533,66013,Dyarb Nigm,2015,10.742393429127947,11.108138573902876,360601.2725828204
Egypt,61533,66013,Dyarb Nigm,2016,10.73786844445962,11.740075135304346,367658.9286516908
Egypt,61533,66013,Dyarb Nigm,2017,10.743619492605028,12.439817335408131,374739.3836573317
Egypt,61533,66013,Dyarb Nigm,2018,11.238352221621009,12.033250417278616,382000.99178821314
Egypt,61533,66013,Dyarb Nigm,2019,11.751344319789071,12.42711623083113,389337.4716130258
Egypt,61533,66013,Dyarb Nigm,2020,11.75065279162878,11.913836238053642,397126.5530314866
Egypt,61533,66013,Dyarb Nigm,2021,11.93861,11.96222,404217.47972
Egypt,61533,66013,Dyarb Nigm,2022,12.12657,12.01059,411308.40642
Egypt,61533,66013,Dyarb Nigm,2023,12.31453,12.05897,418399.33311
Egypt,61533,66013,Dyarb Nigm,2024,12.50248,12.10735,425490.2598
Egypt,61533,66014,El-Ibrahimiya,2012,10.247568395338767,11.331191368123449,122923.03141795928
Egypt,61533,66014,El-Ibrahimiya,2013,10.7578480876753,10.973149775153525,125295.96218011338
Egypt,61533,66014,El-Ibrahimiya,2014,10.260288774812803,11.96181830589768,127757.90561294842
Egypt,61533,66014,El-Ibrahimiya,2015,10.74447556093727,11.538171069143576,130202.19131647146
Egypt,61533,66014,El-Ibrahimiya,2016,11.235572577124804,11.58325198185128,132860.4619973313
Egypt,61533,66014,El-Ibrahimiya,2017,11.243395678308731,12.546645472149551,135583.71674140613
Egypt,61533,66014,El-Ibrahimiya,2018,11.737561754095164,12.03247703314993,138139.11705063982
Egypt,61533,66014,El-Ibrahimiya,2019,11.759968524957523,12.450812121993842,140936.96538414998
Egypt,61533,66014,El-Ibrahimiya,2020,12.243065854866234,11.677353610379418,143430.80209588358
Egypt,61533,66014,El-Ibrahimiya,2021,12.4925,11.72062,145994.27343
Egypt,61533,66014,El-Ibrahimiya,2022,12.74194,11.76389,148557.74477
Egypt,61533,66014,El-Ibrahimiya,2023,12.99138,11.80716,151121.2161
Egypt,61533,66014,El-Ibrahimiya,2024,13.24081,11.85043,153684.68743
Egypt,61533,66015,Faqus,2012,7.032839733271331,17.681499260464783,554784.0360436948
Egypt,61533,66015,Faqus,2013,8.943719264340645,17.887838029724797,565814.726472757
Egypt,61533,66015,Faqus,2014,7.007166490725618,18.545916003403967,576304.7826797304
Egypt,61533,66015,Faqus,2015,8.940944369991405,18.613287253365847,587889.836321755
Egypt,61533,66015,Faqus,2016,8.93591940778882,19.387363758187544,599428.74505426
Egypt,61533,66015,Faqus,2017,8.9477637020456,19.95871023675629,611119.8538375712
Egypt,61533,66015,Faqus,2018,8.950921198030077,19.96281043644372,622930.8137923455
Egypt,61533,66015,Faqus,2019,8.958657161992173,20.51273936662601,635098.8309737758
Egypt,61533,66015,Faqus,2020,8.970963874503196,20.48427322682985,647391.7937850745
Egypt,61533,66015,Faqus,2021,9.21323,20.83462,658967.7635
Egypt,61533,66015,Faqus,2022,9.45549,21.18497,670543.73322
Egypt,61533,66015,Faqus,2023,9.69776,21.53531,682119.70294
Egypt,61533,66015,Faqus,2024,9.94003,21.88566,693695.67266
Egypt,61533,66016,Hihya,2012,10.743187001705897,9.974604841510285,197995.3079974278
Egypt,61533,66016,Hihya,2013,11.248604235201435,9.714438077764726,201893.54440746672
Egypt,61533,66016,Hihya,2014,10.739780989444238,10.24919145091642,205777.4516829593
Egypt,61533,66016,Hihya,2015,11.252426145034953,9.655693787488776,209763.97454739065
Egypt,61533,66016,Hihya,2016,11.750570865565455,10.567657210414788,213942.0183800591
Egypt,61533,66016,Hihya,2017,11.50073172535036,11.277323305140362,218028.0750337124
Egypt,61533,66016,Hihya,2018,12.472091096221387,10.880961607917463,222261.61344421524
Egypt,61533,66016,Hihya,2019,12.470353383013997,11.16119722715495,226654.20854640089
Egypt,61533,66016,Hihya,2020,12.259794628012711,10.88586184698478,231108.13681347776
Egypt,61533,66016,Hihya,2021,12.44937,10.99977,235247.24042
Egypt,61533,66016,Hihya,2022,12.63895,11.11368,239386.34402
Egypt,61533,66016,Hihya,2023,12.82852,11.22758,243525.44762
Egypt,61533,66016,Hihya,2024,13.0181,11.34149,247664.55122
Egypt,61533,66017,Kafr Saqr,2012,6.754301406439042,9.903217426655177,209983.33919329505
Egypt,61533,66017,Kafr Saqr,2013,7.244868910318928,9.681234067449411,214172.55655673865
Egypt,61533,66017,Kafr Saqr,2014,7.253829023607276,9.683572654908753,218318.12567441605
Egypt,61533,66017,Kafr Saqr,2015,7.741744256356452,9.55818322419727,222772.1830324897
Egypt,61533,66017,Kafr Saqr,2016,7.73624901786625,9.80441732316848,227180.32402163887
Egypt,61533,66017,Kafr Saqr,2017,7.749531749144959,10.234528145626513,231609.182351301
Egypt,61533,66017,Kafr Saqr,2018,7.750140115777347,10.085175037378356,236020.9172511691
Egypt,61533,66017,Kafr Saqr,2019,8.244235944472445,10.268975379660686,240716.3185892647
Egypt,61533,66017,Kafr Saqr,2020,8.246317516820984,10.289150311323018,245200.2386593677
Egypt,61533,66017,Kafr Saqr,2021,8.43282,10.33739,249602.35109
Egypt,61533,66017,Kafr Saqr,2022,8.61932,10.38563,254004.46353
Egypt,61533,66017,Kafr Saqr,2023,8.80582,10.43388,258406.57596
Egypt,61533,66017,Kafr Saqr,2024,8.99233,10.48212,262808.68839
Egypt,61533,66018,Mashtul Al-Suq,2012,14.737982947253254,14.283930933993403,154225.06934317134
Egypt,61533,66018,Mashtul Al-Suq,2013,15.251060425402972,14.22457181050927,157300.8112551745
Egypt,61533,66018,Mashtul Al-Suq,2014,15.263165921028152,14.545063057259553,160367.75196267857
Egypt,61533,66018,Mashtul Al-Suq,2015,15.743746565780176,14.273559014404375,163537.35499122017
Egypt,61533,66018,Mashtul Al-Suq,2016,15.48011591671788,15.187343131175124,166800.33140117524
Egypt,61533,66018,Mashtul Al-Suq,2017,16.507683790573363,15.640695969665604,169999.155198591
Egypt,61533,66018,Mashtul Al-Suq,2018,16.50985374097269,15.661990206046015,173327.80914783938
Egypt,61533,66018,Mashtul Al-Suq,2019,16.49165312543145,15.71885105875949,176615.64294923603
Egypt,61533,66018,Mashtul Al-Suq,2020,17.49956813876073,15.104802326939287,179936.57283383512
Egypt,61533,66018,Mashtul Al-Suq,2021,17.84477,15.20741,183150.51077
Egypt,61533,66018,Mashtul Al-Suq,2022,18.18996,15.31002,186364.44871
Egypt,61533,66018,Mashtul Al-Suq,2023,18.53516,15.41263,189578.38664
Egypt,61533,66018,Mashtul Al-Suq,2024,18.88036,15.51524,192792.32458
Egypt,61533,66019,Minya al-Qamh,2012,12.502848590221893,14.904202767727645,554590.6526957795
Egypt,61533,66019,Minya al-Qamh,2013,12.487887947715734,14.742242076365736,565512.5738538144
Egypt,61533,66019,Minya al-Qamh,2014,12.485159525673328,14.961650793367577,576718.0860468515
Egypt,61533,66019,Minya al-Qamh,2015,13.49279919204576,14.535645417364815,587875.3411043907
Egypt,61533,66019,Minya al-Qamh,2016,13.501026975328736,15.440992806215126,599611.4864920925
Egypt,61533,66019,Minya al-Qamh,2017,13.504611566702115,16.029653094417537,611239.5026021573
Egypt,61533,66019,Minya al-Qamh,2018,14.512858653110383,15.978049905313076,622998.5941562541
Egypt,61533,66019,Minya al-Qamh,2019,14.49492595620412,16.070982899734265,635162.1709306567
Egypt,61533,66019,Minya al-Qamh,2020,14.49906365605228,16.257988216970826,647405.8573087631
Egypt,61533,66019,Minya al-Qamh,2021,14.74859,16.42721,659007.75789
Egypt,61533,66019,Minya al-Qamh,2022,14.99812,16.59643,670609.65846
Egypt,61533,66019,Minya al-Qamh,2023,15.24764,16.76566,682211.55904
Egypt,61533,66019,Minya al-Qamh,2024,15.49717,16.93488,693813.45962
Egypt,61533,66020,Qurin,2012,18.72099925449916,18.743970303189865,62337.57733855855
Egypt,61533,66020,Qurin,2013,19.25679315022168,18.474908954576662,63523.91577282958
Egypt,61533,66020,Qurin,2014,19.24946795172649,19.62245384713593,64628.90008980165
Egypt,61533,66020,Qurin,2015,20.26658713022868,18.64555720533648,65866.68471912143
Egypt,61533,66020,Qurin,2016,20.2038632924746,20.12063463410023,67293.79269278028
Egypt,61533,66020,Qurin,2017,20.200467762194183,21.5929005331114,68550.42398979899
Egypt,61533,66020,Qurin,2018,21.277615700998613,20.79449446332708,69937.25557213409
Egypt,61533,66020,Qurin,2019,21.20884981518865,21.416389542193773,71225.66159910965
Egypt,61533,66020,Qurin,2020,23.299120352818417,19.89598719612048,72579.06957987315
Egypt,61533,66020,Qurin,2021,23.87139,20.03999,73859.25611
Egypt,61533,66020,Qurin,2022,24.44365,20.18399,75139.44264
Egypt,61533,66020,Qurin,2023,25.01592,20.32799,76419.62917
Egypt,61533,66020,Qurin,2024,25.58818,20.472,77699.8157
Egypt,61533,66022,Zaqaziq,2012,9.927396293377443,23.434751224570217,642979.0542975039
Egypt,61533,66022,Zaqaziq,2013,13.895417372714425,23.544996665296264,655836.0562918361
Egypt,61533,66022,Zaqaziq,2014,13.8328401696871,23.717359407027867,668450.2212797188
Egypt,61533,66022,Zaqaziq,2015,13.869446598180408,24.036648647911225,681871.559362742
Egypt,61533,66022,Zaqaziq,2016,13.870929303236936,24.74202353516293,695233.1168303112
Egypt,61533,66022,Zaqaziq,2017,13.906097529795506,25.006201648575253,708759.0464484734
Egypt,61533,66022,Zaqaziq,2018,13.856890240216018,25.812972586458844,722536.6759568276
Egypt,61533,66022,Zaqaziq,2019,13.84925866289852,25.69131578833404,736640.8607224459
Egypt,61533,66022,Zaqaziq,2020,13.883159498340872,26.415146895562955,750960.0925860171
Egypt,61533,66022,Zaqaziq,2021,14.37763,26.7877,764457.72237
Egypt,61533,66022,Zaqaziq,2022,14.8721,27.16025,777955.35216
Egypt,61533,66022,Zaqaziq,2023,15.36657,27.5328,791452.98194
Egypt,61533,66022,Zaqaziq,2024,15.86104,27.90534,804950.61173
Egypt,61533,66025,Zaqaziq 1,2012,406.3042821884155,127.15718681492709,121916.75756803028
Egypt,61533,66025,Zaqaziq 1,2013,413.85213349244304,125.63118835785,124439.188148693
Egypt,61533,66025,Zaqaziq 1,2014,433.7292785644531,138.63629784253396,127016.64454401056
Egypt,61533,66025,Zaqaziq 1,2015,429.6172703334264,135.262322468364,129151.16637016751
Egypt,61533,66025,Zaqaziq 1,2016,437.8784680573836,134.10459275376664,131760.8846902286
Egypt,61533,66025,Zaqaziq 1,2017,454.7063446044922,140.6522119713079,134424.64788576012
Egypt,61533,66025,Zaqaziq 1,2018,457.6764602661133,138.1562072768276,136917.89526660394
Egypt,61533,66025,Zaqaziq 1,2019,470.2562757518193,145.56667233517553,139542.74508680453
Egypt,61533,66025,Zaqaziq 1,2020,474.5837097167969,144.03706616415067,142309.11534209907
Egypt,61533,66025,Zaqaziq 1,2021,483.11864,146.14705,144858.16006
Egypt,61533,66025,Zaqaziq 1,2022,491.65357,148.25704,147407.20479
Egypt,61533,66025,Zaqaziq 1,2023,500.1885,150.36702,149956.24951
Egypt,61533,66025,Zaqaziq 1,2024,508.72342,152.47701,152505.29423
Egypt,61533,66026,Zaqaziq 2,2012,370.06184005737305,191.229033979992,156901.23929315084
Egypt,61533,66026,Zaqaziq 2,2013,382.0812072753906,195.0614580003859,159612.5799172083
Egypt,61533,66026,Zaqaziq 2,2014,392.7224426269531,203.1430702428896,163356.94061342502
Egypt,61533,66026,Zaqaziq 2,2015,399.2898820303019,204.04126659807352,166221.51108695747
Egypt,61533,66026,Zaqaziq 2,2016,413.9190934423596,209.0714256062264,169448.3667828429
Egypt,61533,66026,Zaqaziq 2,2017,430.5169719539277,211.48208769457733,172747.48388603816
Egypt,61533,66026,Zaqaziq 2,2018,429.5956291950925,216.9296148503783,175964.79452385262
Egypt,61533,66026,Zaqaziq 2,2019,433.98541259765625,218.33651874954344,179367.81352558505
Egypt,61533,66026,Zaqaziq 2,2020,434.5817892385084,220.73414883714128,182758.10146177703
Egypt,61533,66026,Zaqaziq 2,2021,442.64678,224.42229,185990.20923
Egypt,61533,66026,Zaqaziq 2,2022,450.71178,228.11043,189222.317
Egypt,61533,66026,Zaqaziq 2,2023,458.77677,231.79857,192454.42478
Egypt,61533,66026,Zaqaziq 2,2024,466.84176,235.48671,195686.53255
Egypt,61533,66027,Zemam Out,2012,0.0002946048781759,2.180151155547044,3886.502445305267
Egypt,61533,66027,Zemam Out,2013,0.0006396767703401,2.180699516507018,3842.734406656493
Egypt,61533,66027,Zemam Out,2014,0.0002245368860508,2.003941032583831,3828.7705814647343
Egypt,61533,66027,Zemam Out,2015,0.000277475924231,2.061458443818092,3928.5985202387856
Egypt,61533,66027,Zemam Out,2016,0.0002656197535251,2.083922604353443,4129.141840104672
Egypt,61533,66027,Zemam Out,2017,0.0008963103128281,2.1761832523551883,4186.451308384128
Egypt,61533,66027,Zemam Out,2018,0.000262067813607,2.1879593152072987,4361.366785180279
Egypt,61533,66027,Zemam Out,2019,0.0002626248088687,2.224209640533706,4373.835544290261
Egypt,61533,66027,Zemam Out,2020,0.0002717407045362,2.244427088959437,4504.083698270834
Egypt,61533,66027,Zemam Out,2021,0.00027,2.25246,4581.28135
Egypt,61533,66027,Zemam Out,2022,0.00027,2.2605,4658.47901
Egypt,61533,66027,Zemam Out,2023,0.00026,2.26853,4735.67667
Egypt,61533,66027,Zemam Out,2024,0.00026,2.27657,4812.87432
Egypt,61534,66028,Abu Radis,2012,0.0217154596591314,0.0921997773991034,3086.938482759858
Egypt,61534,66028,Abu Radis,2013,0.0254332499730973,0.0871758290618195,3030.8264364362767
Egypt,61534,66028,Abu Radis,2014,0.0231219424946563,0.2462300962214976,5141.9499138999145
Egypt,61534,66028,Abu Radis,2015,0.0236760250137117,0.185746282159229,4189.358189832367
Egypt,61534,66028,Abu Radis,2016,0.0230630694978924,0.2331017502017009,4869.501381126207
Egypt,61534,66028,Abu Radis,2017,0.0232990356200711,0.2535129170629345,4956.727491419723
Egypt,61534,66028,Abu Radis,2018,0.0231352015992255,0.2330780524924909,4908.8827919073365
Egypt,61534,66028,Abu Radis,2019,0.0233475442991092,0.2550424578448265,5086.033967485995
Egypt,61534,66028,Abu Radis,2020,0.0240076846375786,0.1932247386644881,4581.884362251642
Egypt,61534,66028,Abu Radis,2021,0.02429,0.20585,4768.7526
Egypt,61534,66028,Abu Radis,2022,0.02458,0.21848,4955.62083
Egypt,61534,66028,Abu Radis,2023,0.02487,0.23111,5142.48907
Egypt,61534,66028,Abu Radis,2024,0.02515,0.24374,5329.3573
Egypt,61534,66029,Al-Tur,2012,0.0342410584815017,1.0734015297390962,15070.53685091456
Egypt,61534,66029,Al-Tur,2013,0.0340823455811922,1.1539686190699856,16002.189304617912
Egypt,61534,66029,Al-Tur,2014,0.0313842536647407,1.204217845063856,16472.703315118062
Egypt,61534,66029,Al-Tur,2015,0.0310704649437178,1.1179855005212247,15570.315622273063
Egypt,61534,66029,Al-Tur,2016,0.0297435862566477,1.269940744523415,17156.510511404096
Egypt,61534,66029,Al-Tur,2017,0.0405549464173996,1.4053012234281692,17572.52975988089
Egypt,61534,66029,Al-Tur,2018,0.0410836914511563,1.3380670761888995,17618.082292329276
Egypt,61534,66029,Al-Tur,2019,0.039612480304941,1.441656361091899,18156.529752346632
Egypt,61534,66029,Al-Tur,2020,0.0306337227622559,1.2598240215494951,17437.54230118834
Egypt,61534,66029,Al-Tur,2021,0.03018,1.28313,17733.41798
Egypt,61534,66029,Al-Tur,2022,0.02973,1.30643,18029.29366
Egypt,61534,66029,Al-Tur,2023,0.02928,1.32973,18325.16935
Egypt,61534,66029,Al-Tur,2024,0.02883,1.35304,18621.04503
Egypt,61534,66030,Dahab,2012,0.018074408423869,0.0197461855277685,175.70059551432658
Egypt,61534,66030,Dahab,2013,0.0190471589453529,0.0183639335679308,183.07221120260647
Egypt,61534,66030,Dahab,2014,0.0180805609738211,0.0260446177700294,184.8420572826384
Egypt,61534,66030,Dahab,2015,0.0190264034631325,0.0150919760168616,178.7708302878026
Egypt,61534,66030,Dahab,2016,0.0171041343384025,0.0169666954766834,162.3175956003423
Egypt,61534,66030,Dahab,2017,0.0171956371708209,0.0165542007440924,157.86074029201205
Egypt,61534,66030,Dahab,2018,0.0170016986529009,0.0173325083421107,166.07572386277403
Egypt,61534,66030,Dahab,2019,0.0180991479383504,0.0168336890158878,165.36874604388052
Egypt,61534,66030,Dahab,2020,0.0170822436876609,0.017391595922326,169.44910738796506
Egypt,61534,66030,Dahab,2021,0.01696,0.0171,168.66767
Egypt,61534,66030,Dahab,2022,0.01683,0.0168,167.88624
Egypt,61534,66030,Dahab,2023,0.01671,0.01651,167.1048
Egypt,61534,66030,Dahab,2024,0.01659,0.01621,166.32336
Egypt,61534,66032,Nuweiba,2012,0.0109267743235469,0.1185988449179878,2818.804790959463
Egypt,61534,66032,Nuweiba,2013,0.010907355140244,0.1274139402337785,2921.0814225781423
Egypt,61534,66032,Nuweiba,2014,0.011003834082879,0.1335278420240011,3063.459661312846
Egypt,61534,66032,Nuweiba,2015,0.0058736274456009,0.1508472113878239,3121.2643235674373
Egypt,61534,66032,Nuweiba,2016,0.0055322446131579,0.1805060392368954,3602.4713114421065
Egypt,61534,66032,Nuweiba,2017,0.0058575776458192,0.1843695042253564,3504.272585212259
Egypt,61534,66032,Nuweiba,2018,0.0056791327353329,0.1797899824453782,3645.2732901805584
Egypt,61534,66032,Nuweiba,2019,0.0059264612502061,0.1893529362385092,3595.5213255416265
Egypt,61534,66032,Nuweiba,2020,0.0061609498507221,0.1701181009076935,3591.1171397048306
Egypt,61534,66032,Nuweiba,2021,0.00557,0.17656,3687.65618
Egypt,61534,66032,Nuweiba,2022,0.00497,0.183,3784.19523
Egypt,61534,66032,Nuweiba,2023,0.00437,0.18944,3880.73427
Egypt,61534,66032,Nuweiba,2024,0.00378,0.19588,3977.27331
Egypt,61534,66035,Ras Sidr,2012,0.0046739700336641,0.1834854540027665,7211.26183622439
Egypt,61534,66035,Ras Sidr,2013,0.0060214829695892,0.2578830445836617,7968.225608833894
Egypt,61534,66035,Ras Sidr,2014,0.0060411980031737,0.2679060851774565,8399.98675263021
Egypt,61534,66035,Ras Sidr,2015,0.0054604465900388,0.2474020932112234,7876.6472783756735
Egypt,61534,66035,Ras Sidr,2016,0.0104892175006394,0.2733763103858256,8424.185893610442
Egypt,61534,66035,Ras Sidr,2017,0.0106797078521616,0.2832099787213645,8373.089386518204
Egypt,61534,66035,Ras Sidr,2018,0.0105964122355386,0.2688097252286747,8561.065601761467
Egypt,61534,66035,Ras Sidr,2019,0.0055852325189721,0.2824167119491836,8613.394939448723
Egypt,61534,66035,Ras Sidr,2020,0.005175978998387,0.2672376575787466,8624.390176614512
Egypt,61534,66035,Ras Sidr,2021,0.00524,0.27771,8801.03122
Egypt,61534,66035,Ras Sidr,2022,0.0053,0.28818,8977.67226
Egypt,61534,66035,Ras Sidr,2023,0.00536,0.29864,9154.3133
Egypt,61534,66035,Ras Sidr,2024,0.00543,0.30911,9330.95435
Egypt,61534,66039,Sant Katrin,2012,0.0141764158068061,0.7812449748239112,4317.556678407477
Egypt,61534,66039,Sant Katrin,2013,0.0145524114249335,0.8261248290809747,4583.9961785512405
Egypt,61534,66039,Sant Katrin,2014,0.0143986859893463,0.875045767465397,4777.998166461837
Egypt,61534,66039,Sant Katrin,2015,0.0144425203266189,0.8544503665460353,4634.435698384654
Egypt,61534,66039,Sant Katrin,2016,0.0134503919327806,0.8224998874649507,4750.257380986532
Egypt,61534,66039,Sant Katrin,2017,0.0132411371227164,0.874956484493845,4892.012873788979
Egypt,61534,66039,Sant Katrin,2018,0.01370871056199,0.8222299925369031,4802.67696366214
Egypt,61534,66039,Sant Katrin,2019,0.0132510830892368,0.8863600058000264,4952.789100350463
Egypt,61534,66039,Sant Katrin,2020,0.0143447235601486,0.8285218147706165,4785.442553560359
Egypt,61534,66039,Sant Katrin,2021,0.01437,0.83443,4843.92829
Egypt,61534,66039,Sant Katrin,2022,0.01439,0.84034,4902.41402
Egypt,61534,66039,Sant Katrin,2023,0.01441,0.84625,4960.89976
Egypt,61534,66039,Sant Katrin,2024,0.01443,0.85216,5019.38549
Egypt,61534,66041,Sharm el-Sheikh,2012,0.0512540963846014,2.316562857381415,53738.8551578025
Egypt,61534,66041,Sharm el-Sheikh,2013,0.0465352032809982,2.285579286637767,55062.10170056034
Egypt,61534,66041,Sharm el-Sheikh,2014,0.0428959692990296,2.315746922108345,56005.78944451692
Egypt,61534,66041,Sharm el-Sheikh,2015,0.0504869468166891,2.3333060683322406,55074.90267020559
Egypt,61534,66041,Sharm el-Sheikh,2016,0.0454782160603694,2.3792106844866843,56408.3825269364
Egypt,61534,66041,Sharm el-Sheikh,2017,0.0424948258078674,2.4267946249131747,57431.88143372811
Egypt,61534,66041,Sharm el-Sheikh,2018,0.0471606464380505,2.356733706519748,56970.438043306174
Egypt,61534,66041,Sharm el-Sheikh,2019,0.0449205332392967,2.4578567743593145,58270.89692048461
Egypt,61534,66041,Sharm el-Sheikh,2020,0.0515849793130552,2.297052354923958,57333.16425690167
Egypt,61534,66041,Sharm el-Sheikh,2021,0.05163,2.29461,57782.45289
Egypt,61534,66041,Sharm el-Sheikh,2022,0.05167,2.29217,58231.74153
