Country,Max Population,Mean Population,Median Population,Min Population,Region,Std Dev Population,Total Population,Year
Lesotho,34.496743,1.633812,0.667481,0.000919,Maseru,3.791633,296509.244692,2022
Lesotho,34.65526,1.645048,0.697175,0.000973,Maseru,3.817661,298548.425278,2023
Lesotho,11.176226615905762,0.4878856511318723,0.3445749365149785,0.0,Mohale's Hoek,0.7975640403257178,75939.27914894387,2012
Lesotho,9.31073760986328,0.4777029868282333,0.3448498982032574,0.0,Mohale's Hoek,0.7313499455375566,74354.35000573153,2013
Lesotho,10.454325675964355,0.471700880165965,0.3458740769349099,0.0,Mohale's Hoek,0.7368628683960478,73420.12361016056,2014
Lesotho,9.300738334655762,0.4727010002512283,0.3458945348774798,0.0,Mohale's Hoek,0.7052593954005879,73575.79205042127,2015
Lesotho,9.805633544921877,0.4693376308521164,0.3462284040606093,0.0,Mohale's Hoek,0.7234368096871654,73052.28444758926,2016
Lesotho,8.86229419708252,0.4674292154711768,0.281362726740864,0.0,Mohale's Hoek,0.6972820382688032,72755.24007252084,2017
Lesotho,8.811137199401855,0.4630938414108488,0.280357856697535,0.0,Mohale's Hoek,0.6887938315970911,72080.44018812469,2018
Lesotho,10.341741561889648,0.462760766517624,0.2811597636085511,0.0,Mohale's Hoek,0.7287084700777109,72028.5971645895,2019
Lesotho,8.996389389038086,0.4577921567304845,0.2812785936948664,0.0,Mohale's Hoek,0.6879075657671024,71255.23429824488,2020
Lesotho,8.72391,0.45403,0.273367,0.0,Mohale's Hoek,0.674201,70669.728692,2021
Lesotho,8.45143,0.450269,0.265455,0.0,Mohale's Hoek,0.660493,70084.223086,2022
Lesotho,8.17895,0.446507,0.257542,0.0,Mohale's Hoek,0.646786,69498.717479,2023
Lesotho,6.6896843910217285,0.2589632430161467,0.1710763870137709,0.0003121409681625664,Mokhotlong,0.4050985981691974,26462.402717716028,2012
Lesotho,5.293164253234863,0.2565366187367002,0.1705514397704966,0.000792971346527338,Mokhotlong,0.3410160567129994,26214.43583183911,2013
Lesotho,5.298311233520508,0.2582509053801763,0.1712305671171619,0.0007344994810409844,Mokhotlong,0.3444792983532851,26389.611825948967,2014
Lesotho,5.301721572875977,0.2623591476077107,0.1710050911731691,0.0006382639403454959,Mokhotlong,0.3436420803832477,26809.416424550487,2015
Lesotho,5.96171236038208,0.2676484591084143,0.1711514535730071,0.0007106737466529012,Mokhotlong,0.3861266508094672,27349.909698425414,2016
Lesotho,5.017724514007568,0.2683019876185318,0.1706839617449499,0.0007081416551955044,Mokhotlong,0.3553068429471649,27416.69112431744,2017
Lesotho,5.71174430847168,0.2682032330191237,0.1706524783988957,0.0005126344622112811,Mokhotlong,0.3649719406261724,27406.599792631416,2018
Lesotho,6.574436664581299,0.277386002544896,0.2026610574125715,0.0005410445155575871,Mokhotlong,0.4122626365190975,28344.94973922907,2019
Lesotho,5.316792011260986,0.2772501203449325,0.2028648819855832,0.0006627117400057614,Mokhotlong,0.3768258321138188,28331.064488736676,2020
Lesotho,5.14518,0.279536,0.206838,0.000707,Mokhotlong,0.373292,28564.64721,2021
Lesotho,4.973569,0.281822,0.210812,0.00075,Mokhotlong,0.369758,28798.229931,2022
Lesotho,4.801957,0.284108,0.214786,0.000794,Mokhotlong,0.366224,29031.812653,2023
Lesotho,6.584314823150635,0.3544458931324521,0.2337704249667472,0.0,Qacha's Nek,0.4579868134363411,24032.157125973263,2012
Lesotho,5.313255786895752,0.3483061116474726,0.2336460483521752,0.0,Qacha's Nek,0.4179345808777644,23615.867372797788,2013
Lesotho,5.858369827270508,0.3449107761223267,0.234175915474075,0.0,Qacha's Nek,0.4272327683325932,23385.65667374136,2014
Lesotho,4.593497753143311,0.342908450254878,0.2340251241247789,0.0,Qacha's Nek,0.3768556786196088,23249.89488104949,2015
Lesotho,5.669723510742188,0.3451422820454579,0.2340118393731423,0.0,Qacha's Nek,0.4276490243689799,23401.353249235886,2016
Lesotho,4.642507076263428,0.3436209435438513,0.2336245184709151,0.0,Qacha's Nek,0.3946207498574763,23298.20338455756,2017
Lesotho,4.919642925262451,0.3417907021293771,0.2341962412156728,0.0,Qacha's Nek,0.3953140907249443,23174.10927004437,2018
Lesotho,6.258423328399658,0.3447009189179796,0.2334899892419231,0.0,Qacha's Nek,0.438505048593711,23371.42792569658,2019
Lesotho,5.023436546325684,0.3411548863896601,0.2334270623529651,0.0,Qacha's Nek,0.4020413091500241,23130.999661339338,2020
Lesotho,4.828327,0.339494,0.233384,0.0,Qacha's Nek,0.395048,23018.354978,2021
Lesotho,4.633217,0.337832,0.233341,0.0,Qacha's Nek,0.388055,22905.710295,2022
Lesotho,4.438107,0.336171,0.233298,0.0,Qacha's Nek,0.381062,22793.065612,2023
Lesotho,8.658784866333008,0.4347318260449187,0.2821867776563506,0.0,Quthing,0.5873651380213447,53198.38757288958,2012
Lesotho,8.087166786193848,0.4296877387167885,0.2809736410664653,0.0,Quthing,0.5542675419412499,52581.13965921683,2013
Lesotho,8.6695556640625,0.4274550361387739,0.2797226930318944,0.0,Quthing,0.5731813456172242,52307.92254014642,2014
Lesotho,7.7912797927856445,0.4269001525937863,0.2659952967708847,0.0,Quthing,0.5311803606664358,52240.02111652022,2015
Lesotho,7.969339370727539,0.4263579458101358,0.2655028692325528,0.0,Quthing,0.560820147363648,52173.67095558605,2016
Lesotho,7.451883316040039,0.4274478874461948,0.2654735737305433,0.0,Quthing,0.5545518952184314,52307.04775045844,2017
Lesotho,7.987037181854248,0.423483477899031,0.2657096093445356,0.0,Quthing,0.5481016284245733,51821.9206377131,2018
Lesotho,8.80807113647461,0.4232926599945055,0.2801040413193441,0.0,Quthing,0.5778036472145146,51798.57013923879,2019
Lesotho,7.685476303100586,0.4202188958266621,0.2655859184324439,0.0,Quthing,0.5486337944205724,51422.43182197721,2020
Lesotho,7.563813,0.418405,0.263511,0.0,Quthing,0.543792,51200.437353,2021
Lesotho,7.442149,0.416591,0.261436,0.0,Quthing,0.538951,50978.442884,2022
Lesotho,7.320486,0.414777,0.259361,0.0,Quthing,0.53411,50756.448415,2023
Lesotho,3.040786027908325,0.2262652888945371,0.163718523456504,0.0001524209656054154,Thaba Tseka,0.2001101936354256,35976.88901148841,2012
Lesotho,2.6288983821868896,0.2260218896185609,0.1635585577255242,0.0002129671047441661,Thaba Tseka,0.1908408591882177,35938.18776491165,2013
Lesotho,3.145885944366455,0.226059426485385,0.1637455661648691,0.00020351517014205456,Thaba Tseka,0.2066675198661839,35944.15624420499,2014
Lesotho,2.687047004699707,0.2253673588912718,0.1637133185284227,0.00017923620180226862,Thaba Tseka,0.1896242428184641,35834.115330976514,2015
Lesotho,2.946134328842163,0.2255294167556081,0.1637614119554994,0.00019167934078723192,Thaba Tseka,0.1996308586681588,35859.88303855178,2016
Lesotho,2.610413074493408,0.2257347797253738,0.1636655983277879,0.00018192925199400636,Thaba Tseka,0.1913345864125747,35892.53639340982,2017
Lesotho,2.790522336959839,0.2228662596409946,0.1636395831659668,0.0001601946569280699,Thaba Tseka,0.1889889364817963,35436.43272321303,2018
Lesotho,3.3238837718963623,0.2254903763818714,0.1636812504305758,0.00015136870206333697,Thaba Tseka,0.2074686816019703,35853.67549695424,2019
Lesotho,2.86414122581482,0.2243609219836779,0.1635561751998602,0.00016933928418438882,Thaba Tseka,0.1950167237534464,35674.08871311359,2020
Lesotho,2.842061,0.224123,0.163536,0.000171,Thaba Tseka,0.19438,35636.238676,2021
Lesotho,2.81998,0.223885,0.163516,0.000174,Thaba Tseka,0.193743,35598.388639,2022
Lesotho,2.797899,0.223647,0.163495,0.000176,Thaba Tseka,0.193107,35560.538601,2023
Liberia,5.271678924560547,0.5321991572347187,0.4529130154219587,0.0779230743646621,Bomi,0.3469188594382205,16787.17262604336,2012
Liberia,5.186826705932617,0.5520203741433671,0.4523918817488181,0.0649449229240417,Bomi,0.3671202190414516,17412.393815104693,2013
Liberia,5.859565734863281,0.5526552302990252,0.4530431876639869,0.0654736086726188,Bomi,0.3545673696563309,17432.41910025004,2014
Liberia,5.228090286254883,0.5375479852472711,0.4525406617074002,0.0676469281315803,Bomi,0.3157774521870579,16955.890854873873,2015
Liberia,4.040507793426514,0.5502237070955306,0.4769645254354199,0.0672031119465828,Bomi,0.3289672915001283,17355.721497094513,2016
Liberia,4.363794803619385,0.5762096489353687,0.4845807531293039,0.0690650418400764,Bomi,0.3837158274896072,18175.39677388811,2017
Liberia,6.154940605163574,0.5727544101066591,0.4836158395485624,0.0676905587315559,Bomi,0.3696017710866147,18066.408080664427,2018
Liberia,4.50446891784668,0.5633943934224063,0.4850016124206763,0.0730742141604423,Bomi,0.3373508302842081,17771.164817451405,2019
Liberia,4.830278873443604,0.5747436980693412,0.4838183710942969,0.0748734399676323,Bomi,0.3615017568683824,18129.15624547922,2020
Liberia,4.775104,0.580062,0.487682,0.074492,Bomi,0.363325,18296.904198,2021
Liberia,4.719929,0.58538,0.491545,0.074111,Bomi,0.365147,18464.65215,2022
Liberia,4.664754,0.590698,0.495408,0.07373,Bomi,0.36697,18632.400103,2023
Liberia,4.02243185043335,0.4585870566595167,0.3356149045079571,0.0447757244110107,Bong,0.372946645033,78733.54749630053,2012
Liberia,3.5775933265686035,0.4752575160060038,0.3515049786814493,0.0384129211306571,Bong,0.3940405278732113,81595.65270333058,2013
Liberia,3.5198445320129395,0.4684282420764846,0.3514517131181368,0.0465281680226326,Bong,0.3615199218838046,80423.15348974231,2014
Liberia,3.460977077484131,0.4640435770708195,0.3515454688891761,0.0509702935814857,Bong,0.3478613234044093,79670.36244283926,2015
Liberia,5.982967853546143,0.4741244756255594,0.3591729333349669,0.0498552359640598,Bong,0.3708124665105897,81401.12412404892,2016
Liberia,5.84190034866333,0.4892998476609596,0.3589831764323172,0.0516531951725482,Bong,0.4003184242239467,84006.54191238896,2017
Liberia,4.592805862426758,0.4860740856884857,0.3591342820711211,0.0527987629175186,Bong,0.3721226086134347,83452.71973231793,2018
Liberia,6.318516731262207,0.4830855220281035,0.3591812882376433,0.0555557757616043,Bong,0.3600054459628676,82939.62147652672,2019
Liberia,5.057412147521973,0.4849010418965723,0.3587673643717819,0.0553090386092662,Bong,0.3540062704342189,83251.32307760502,2020
Liberia,5.186785,0.48819,0.361661,0.056626,Bong,0.351639,83816.045025,2021
Liberia,5.316157,0.49148,0.364555,0.057942,Bong,0.349271,84380.766973,2022
Liberia,5.44553,0.494769,0.36745,0.059259,Bong,0.346904,84945.488921,2023
Liberia,1.2261539697647097,0.1655454211187306,0.1444496680206651,0.019748630002141,Gbarpolu,0.1169068334227413,6237.3262432407,2012
Liberia,1.7691959142684937,0.1808851362373763,0.1445927333853467,0.0220431238412857,Gbarpolu,0.1410789339497979,6815.287306897927,2013
Liberia,1.5178844928741455,0.1803292881457417,0.1525108623902662,0.0200024582445621,Gbarpolu,0.1267052655353127,6794.344378571804,2014
Liberia,1.368720531463623,0.175542169921651,0.1523419406902161,0.022106735035777,Gbarpolu,0.1194762765854304,6613.978060211343,2015
Liberia,1.2548608779907229,0.1812800564024181,0.1522199619940566,0.0217662714421749,Gbarpolu,0.1229458970586115,6830.166884313924,2016
Liberia,1.6229177713394165,0.1904698226100482,0.1602908168205949,0.0218061357736587,Gbarpolu,0.1400745229008176,7176.413669931677,2017
Liberia,1.5966768264770508,0.1933051330610555,0.1601201296704635,0.0237374287098646,Gbarpolu,0.1358557839632997,7283.240884869378,2018
Liberia,1.245402693748474,0.1892520789474119,0.1601350605036154,0.0235480666160583,Gbarpolu,0.1226229705299986,7130.532216653344,2019
Liberia,1.5142889022827148,0.1960311415614185,0.1678484952430574,0.0237396154552698,Gbarpolu,0.1332739457199689,7385.949883062787,2020
Liberia,1.550306,0.199842,0.170773,0.024238,Gbarpolu,0.13532,7529.527838,2021
Liberia,1.586323,0.203653,0.173698,0.024737,Gbarpolu,0.137366,7673.105793,2022
Liberia,1.62234,0.207463,0.176623,0.025236,Gbarpolu,0.139412,7816.683748,2023
Liberia,27.848278045654297,0.5518738520806221,0.1798527705675367,0.0484649837017059,Grand Bassa,1.9215384118521843,66082.61081272012,2012
Liberia,24.249982833862305,0.5661717668181324,0.1776674666291474,0.0435202233493328,Grand Bassa,1.9334610869536184,67794.67513950457,2013
Liberia,30.421974182128903,0.5710263487164622,0.1798736842799479,0.0505815558135509,Grand Bassa,1.983501205237947,68375.9736464665,2014
Liberia,27.344295501708984,0.5713206909310754,0.177515048094089,0.0517785474658012,Grand Bassa,2.0108074909972533,68411.21884234,2015
Liberia,29.24222183227539,0.5769265785037331,0.1795581089130121,0.0515699982643127,Grand Bassa,2.045375079344301,69082.4803730814,2016
Liberia,26.50964736938477,0.5930435957724141,0.1777890368795442,0.0498193837702274,Grand Bassa,2.0560970509058087,71012.36811031116,2017
Liberia,26.118247985839844,0.5958727329768876,0.1800923890074388,0.0541048645973205,Grand Bassa,2.0683408596053545,71351.13533422323,2018
Liberia,33.595455169677734,0.6012253572022284,0.1705216692736307,0.0540643595159053,Grand Bassa,2.169624805486629,71992.07054464566,2019
Liberia,28.03683853149414,0.607320727396128,0.1799357606509803,0.0574800185859203,Grand Bassa,2.115702668823169,72721.94382051175,2020
Liberia,28.060409,0.614252,0.179946,0.058607,Grand Bassa,2.139973,73551.860446,2021
Liberia,28.083979,0.621182,0.179957,0.059734,Grand Bassa,2.164244,74381.777072,2022
Liberia,28.107549,0.628113,0.179967,0.060861,Grand Bassa,2.188514,75211.693698,2023
Liberia,6.843099594116211,0.4336081744696331,0.3909213550107216,0.0286052078008651,Grand Cape Mount,0.4359391771858213,16972.326873998863,2012
Liberia,7.370110988616943,0.4593079966434222,0.3910319466472294,0.0293400026857852,Grand Cape Mount,0.4535525842651864,17978.271429981265,2013
Liberia,7.444826602935791,0.4644172263388497,0.3901633604240136,0.0312053523957729,Grand Cape Mount,0.457380377947233,18178.257319479773,2014
Liberia,6.3405632972717285,0.4522479780759256,0.3904744868128533,0.0333138033747673,Grand Cape Mount,0.3949231336964329,17701.927601799016,2015
Liberia,7.46498441696167,0.4690779255721648,0.421972717136712,0.0320144072175025,Grand Cape Mount,0.4356575889839756,18360.68679269249,2016
Liberia,6.325981140136719,0.4936009344687823,0.4220490523809604,0.0313030593097209,Grand Cape Mount,0.4387655996358876,19320.568426465798,2017
Liberia,6.628742694854736,0.4897327889723414,0.4218779202668156,0.0342958606779575,Grand Cape Mount,0.4168357242188295,19169.161156890947,2018
Liberia,7.865179538726807,0.4890773490546523,0.4220482775508945,0.0339701250195503,Grand Cape Mount,0.4416536573352704,19143.505873655355,2019
Liberia,7.826440811157227,0.5066592826897887,0.4216612338320927,0.0342308729887008,Grand Cape Mount,0.4750910578485516,19831.69936792581,2020
Liberia,7.949358,0.515791,0.425504,0.034934,Grand Cape Mount,0.479985,20189.12093,2021
Liberia,8.072276,0.524922,0.429346,0.035637,Grand Cape Mount,0.484879,20546.542491,2022
Liberia,8.195194,0.534053,0.433189,0.03634,Grand Cape Mount,0.489773,20903.964053,2023
Liberia,3.425965547561645,0.3488835971846879,0.1945277050235785,0.0174014884978532,Grand Gedeh,0.3991221382972442,10224.39227629125,2012
Liberia,3.354580879211426,0.3730985013473591,0.2110184646723813,0.0180620867758989,Grand Gedeh,0.4281205326360401,10934.034922405352,2013
Liberia,3.9295690059661865,0.3794697534344919,0.2107112564445493,0.0183704756200313,Grand Gedeh,0.4413901724522643,11120.75101096798,2014
Liberia,3.6407291889190674,0.3723075698123531,0.210771796446038,0.0200527571141719,Grand Gedeh,0.4197794037033793,10910.85586112862,2015
Liberia,3.594977378845215,0.3950494465898013,0.2260046050425262,0.0187621843069791,Grand Gedeh,0.4496866659330423,11577.32992625533,2016
Liberia,3.991222858428955,0.4175756862037441,0.2264473029912842,0.0189876668155193,Grand Gedeh,0.4775525607082994,12237.4845227489,2017
Liberia,4.311309337615967,0.4151893635203775,0.2333314542619842,0.0191209148615598,Grand Gedeh,0.4811584896525314,12167.55088468326,2018
Liberia,4.817416191101074,0.4159944397899712,0.2339617947234022,0.0192049741744995,Grand Gedeh,0.497291565243356,12191.144471940106,2019
Liberia,3.668493032455444,0.4191471794257628,0.2423960070293022,0.0199303552508354,Grand Gedeh,0.4537607904253458,12283.538746252409,2020
Liberia,3.698809,0.42793,0.24838,0.020246,Grand Gedeh,0.460591,12540.932055,2021
Liberia,3.729125,0.436713,0.254363,0.020563,Grand Gedeh,0.46742,12798.325364,2022
Liberia,3.759441,0.445496,0.260347,0.020879,Grand Gedeh,0.47425,13055.718672,2023
Liberia,1.9343736171722408,0.2486560273968966,0.1758271867570536,0.0120928268879652,Grand Kru,0.2103050064888676,5270.13870998101,2012
Liberia,2.526108264923096,0.2605084318520682,0.1796281103040847,0.0113964043557643,Grand Kru,0.2412850897817931,5521.344426486119,2013
Liberia,2.107810735702514,0.2534941162799716,0.1794580943208248,0.0120327323675155,Grand Kru,0.2181965422998146,5372.679556353996,2014
Liberia,2.1032307147979736,0.2461124403698108,0.1640340301749693,0.0125655652955174,Grand Kru,0.2043722335866006,5216.228669697717,2015
Liberia,2.064891576766968,0.2434233350618284,0.1635056422438348,0.0130835566669702,Grand Kru,0.1966620477809204,5159.234443065951,2016
Liberia,1.9765936136245728,0.2549000215724362,0.1757492511310854,0.0123787112534046,Grand Kru,0.2181230039741317,5402.477007805107,2017
Liberia,3.138480424880981,0.2472694352795545,0.1642632349443681,0.0115665160119533,Grand Kru,0.2149956793461915,5240.750591506429,2018
Liberia,2.2167840003967285,0.237156387460347,0.1639931467189777,0.0124987866729497,Grand Kru,0.1923149329013399,5026.409658990752,2019
Liberia,2.8501739501953125,0.24043818555039,0.1640677159375546,0.0117207411676645,Grand Kru,0.2010856912049684,5095.965709305474,2020
Liberia,2.964649,0.239411,0.162598,0.011674,Grand Kru,0.199933,5074.194084,2021
Liberia,3.079124,0.238384,0.161128,0.011628,Grand Kru,0.198781,5052.422459,2022
Liberia,3.193599,0.237356,0.159658,0.011581,Grand Kru,0.197628,5030.650834,2023
Liberia,6.289943695068359,0.548487690519136,0.3588068077954252,0.0319561548531055,Lofa,0.5486048784579969,56494.52680117142,2012
Liberia,6.246464729309082,0.5649336992039938,0.359392059901181,0.0345658920705318,Lofa,0.5485003344684077,58188.47453141055,2013
Liberia,5.859686374664307,0.5594835624614415,0.358671640613531,0.0349715314805507,Lofa,0.5281021071723365,57627.10751881498,2014
Liberia,5.546943664550781,0.5597605412007306,0.3895023970497072,0.0354194305837154,Lofa,0.5186832352489592,57655.63647776993,2015
Liberia,6.075736999511719,0.5668705533909436,0.390233288254101,0.0358108878135681,Lofa,0.5283915154643622,58387.971553250776,2016
Liberia,5.674584865570068,0.5888841819081579,0.3901274707759765,0.0360100977122783,Lofa,0.560656972381065,60655.38711745368,2017
Liberia,4.83825159072876,0.5866385155585577,0.3905417722532213,0.0388359948992729,Lofa,0.5452370152585604,60424.0822769496,2018
Liberia,5.543642997741699,0.5804859349892411,0.3905200198758339,0.0387454107403755,Lofa,0.5289831769905009,59790.363172805926,2019
Liberia,5.007794380187988,0.5893115184456459,0.3903006694789184,0.0383980497717857,Lofa,0.5401643811506732,60699.40301040359,2020
Liberia,4.847526,0.594414,0.394237,0.039203,Lofa,0.539109,61225.012537,2021
Liberia,4.687257,0.599517,0.398174,0.040009,Lofa,0.538054,61750.622063,2022
Liberia,4.526988,0.60462,0.402111,0.040814,Lofa,0.536999,62276.231589,2023
Liberia,41.05501174926758,1.0135522118700666,0.8665852832370043,0.0516841821372509,Margibi,1.213888706093882,81384.40701361955,2012
Liberia,57.99871826171875,1.0386862494539844,0.8619407677509705,0.0529487915337085,Margibi,1.3660631233087197,83402.57511652475,2013
Liberia,67.38327026367188,1.0387085575952122,0.7297597047519826,0.06919427216053,Margibi,1.337411553168831,83404.36637584434,2014
Liberia,72.98365020751953,1.0598565264702131,0.7326560592356555,0.071927897632122,Margibi,1.398869715842646,85102.46824595805,2015
Liberia,65.29776763916016,1.053947683334325,0.734127759007844,0.075886957347393,Margibi,1.3419500587840727,84628.01050306241,2016
Liberia,73.45638275146484,1.0957042233407492,0.7313125591279792,0.0717114061117172,Margibi,1.5107571995051854,87980.9026457308,2017
Liberia,74.45634460449219,1.0922116709979657,0.7362973072287657,0.0697113573551178,Margibi,1.6177498212493646,87700.46390951902,2018
Liberia,68.185302734375,1.1033902930318888,0.7429356553989099,0.0748085603117942,Margibi,1.4917416642600945,88598.06495543028,2019
Liberia,70.1661148071289,1.0999652587901851,0.7427150804728049,0.0779899805784225,Margibi,1.4920354075867406,88323.04766722558,2020
Liberia,73.805003,1.110767,0.727231,0.081278,Margibi,1.526804,89190.377749,2021
Liberia,77.443891,1.121569,0.711748,0.084566,Margibi,1.561572,90057.707831,2022
Liberia,81.082778,1.13237,0.696264,0.087855,Margibi,1.59634,90925.037912,2023
Liberia,7.502727508544922,0.9813358902936696,0.7662862291018753,0.0330610238015651,Maryland,0.7531124212849079,30137.540988862107,2012
Liberia,6.99164628982544,1.0183303561603188,0.7654354778017424,0.0267858058214187,Maryland,0.8213111865398738,31273.66801982553,2013
Liberia,6.426807880401611,1.0366482890188444,0.8288443361954858,0.0354544930160045,Maryland,0.7891499303810189,31836.225099226587,2014
Liberia,10.57057285308838,1.0595947900586922,0.8435828261447291,0.0362783707678318,Maryland,0.8540882206106796,32540.92888360813,2015
Liberia,10.648674964904783,1.101115217211169,0.8429094785747355,0.0399689935147762,Maryland,0.906056816565302,33816.05148694873,2016
Liberia,9.950871467590332,1.1420858316793907,0.8444392086702708,0.0372458063066005,Maryland,0.9404432819916282,35074.288941716026,2017
Liberia,10.169488906860352,1.15719483095689,0.8413398455845269,0.0341502875089645,Maryland,0.9914081757190634,35538.297330209854,2018
Liberia,12.240657806396484,1.1782474549737734,0.9686062753401484,0.0404531843960285,Maryland,0.9957264021670263,36184.83876979998,2019
Liberia,10.218716621398926,1.2070782789673071,0.9702041810585016,0.0389383547008037,Maryland,0.9618275428939376,37070.254404183615,2020
Liberia,10.558215,1.235296,0.995694,0.039673,Maryland,0.987917,37936.843581,2021
Liberia,10.897714,1.263514,1.021184,0.040408,Maryland,1.014006,38803.432758,2022
Liberia,11.237213,1.291732,1.046673,0.041142,Maryland,1.040096,39670.021935,2023
Liberia,86.49072265625,11.891039320673382,1.2162569149725435,0.1274005025625229,Montserrado,20.956991494266497,1008158.7794606058,2012
Liberia,83.9581069946289,12.338814412396504,1.220793816608515,0.1251457631587982,Montserrado,21.01690527431531,1046122.52491384,2013
Liberia,92.71687316894533,12.740022067141451,1.2185052582494265,0.1331896036863327,Montserrado,22.390570155955132,1080138.1402532582,2014
Liberia,97.93901824951172,13.177863689326053,1.2179012206829998,0.1382631063461303,Montserrado,23.66906034691704,1117259.6956963767,2015
Liberia,96.4560317993164,13.648035475686273,1.228572609614041,0.1441013365983963,Montserrado,24.2583973548906,1157122.301604141,2016
Liberia,97.43455505371094,14.156850493910834,1.2268679802608804,0.1369462758302688,Montserrado,24.735196316390685,1200261.1992152752,2017
Liberia,106.5193862915039,14.600979400111507,1.2280175646596008,0.1286346316337585,Montserrado,25.27232388010293,1237915.8098782806,2018
Liberia,112.52091217041016,15.1019367289289,1.2345123757392522,0.1595182567834854,Montserrado,27.492890679943365,1280388.5084845603,2019
Liberia,112.60770416259766,15.599314297266272,1.7149344974433225,0.1497454792261123,Montserrado,27.102355671149763,1322557.7040194126,2020
Liberia,115.872327,16.062849,1.777269,0.152539,Montserrado,27.870526,1361857.569589,2021
Liberia,119.13695,16.526383,1.839604,0.155332,Montserrado,28.638697,1401157.435159,2022
Liberia,122.401572,16.989917,1.901939,0.158125,Montserrado,29.406867,1440457.300729,2023
Liberia,7.27792501449585,0.5864861472979581,0.4218801781486284,0.0144121507182717,Nimba,0.573255519305468,141569.03456372497,2012
Liberia,6.725823402404785,0.6074442178134855,0.4530410317148602,0.0150613272562623,Nimba,0.6044003995569044,146628.0011273364,2013
Liberia,10.753894805908203,0.6100409421255798,0.4674411212194806,0.0156287495046854,Nimba,0.5859006612214117,147254.811761458,2014
Liberia,7.0395989418029785,0.6117034011241136,0.4530484625102968,0.0159992668777704,Nimba,0.5654828052530734,147656.10464196082,2015
Liberia,11.532519340515137,0.6235578657889544,0.4678201209793307,0.0158078577369451,Nimba,0.5922658074390134,150517.59612919064,2016
Liberia,11.28091526031494,0.6442926857554074,0.4687050791092346,0.0159294996410608,Nimba,0.6449869165445666,155522.67333012252,2017
Liberia,10.077156066894531,0.6468908170712621,0.4685630294746956,0.0168442372232675,Nimba,0.6094545686134084,156149.82359402886,2018
Liberia,13.507494926452637,0.6486475587070003,0.4687953354628064,0.0166848972439765,Nimba,0.6019244282174987,156573.87490111456,2019
Liberia,11.32994556427002,0.6601186051422925,0.4681343482182898,0.0166495312005281,Nimba,0.620896244882642,159342.81492938596,2020
Liberia,11.836448,0.669323,0.473916,0.016929,Nimba,0.626851,161564.537475,2021
Liberia,12.342951,0.678527,0.479698,0.017209,Nimba,0.632806,163786.260021,2022
Liberia,12.849453,0.687731,0.48548,0.017489,Nimba,0.638762,166007.982567,2023
Liberia,1.7517083883285522,0.2702195710847039,0.2145952621611138,0.0305093564093112,River Gee,0.2175250678451743,4529.530657719426,2012
Liberia,1.8430542945861816,0.2913168057090705,0.2227341029560127,0.0308667812496423,River Gee,0.2459115216320791,4883.171108855416,2013
Liberia,2.885584115982056,0.3137564086003878,0.2262361806842489,0.0319329351186752,River Gee,0.3187935160814933,5259.312884357718,2014
Liberia,2.403010129928589,0.299593803657543,0.210684533042408,0.0356234535574913,River Gee,0.2910799763479113,5021.9135241845215,2015
Liberia,2.5866973400115967,0.3090876578769988,0.2265804059952813,0.0326188988983631,River Gee,0.3043055408168122,5181.053380614329,2016
Liberia,3.086355447769165,0.3316134622485145,0.2419729708690647,0.0341999232769012,River Gee,0.3394246909731029,5558.640100484399,2017
Liberia,3.0562124252319336,0.3249969939091902,0.226764415929224,0.0347301512956619,River Gee,0.3161519212181752,5447.732159699441,2018
Liberia,2.6252737045288086,0.3184645674556471,0.2269782820817883,0.0353576317429542,River Gee,0.3003788844901885,5338.232963279854,2019
Liberia,2.803794384002685,0.3266412458296858,0.2418494307824367,0.0356143340468406,River Gee,0.310932531989205,5475.293780987651,2020
Liberia,2.935305,0.333694,0.245256,0.036252,River Gee,0.322608,5593.514171,2021
Liberia,3.066816,0.340747,0.248663,0.036891,River Gee,0.334284,5711.734562,2022
Liberia,3.198327,0.347799,0.25207,0.037529,River Gee,0.34596,5829.954952,2023
Liberia,4.577330589294434,0.2834692798334965,0.20435412081305,0.012870118021965,Rivercess,0.3305194670990411,9803.322599039866,2012
Liberia,4.121968746185303,0.3067900229762355,0.204036718047331,0.0134180812165141,Rivercess,0.3762809357867882,10609.832455811307,2013
Liberia,4.122874736785889,0.3059577897098161,0.2340093590139718,0.014284742064774,Rivercess,0.3439460918439522,10581.0510259747,2014
Liberia,4.233919620513916,0.3020669837287028,0.2347347379971955,0.0156960114836692,Rivercess,0.3466845657236798,10446.493848471966,2015
Liberia,4.278678894042969,0.310240688750548,0.2347491709583804,0.0155966868624091,Rivercess,0.3553498343293423,10729.168102294489,2016
Liberia,4.727993965148926,0.3337715477547742,0.2346685702071176,0.0154318418353796,Rivercess,0.4130591748093916,11542.944473358217,2017
Liberia,4.048787593841553,0.3362402795897052,0.2356006971153547,0.016828192397952,Rivercess,0.4100292761253434,11628.321536447958,2018
Liberia,4.113831996917725,0.3320879672580426,0.2347899523598635,0.0165037438273429,Rivercess,0.378929158066394,11484.72058842576,2019
Liberia,4.927544116973877,0.347739764942552,0.2657000448478027,0.0172749478369951,Rivercess,0.4236213759724795,12026.012477431432,2020
Liberia,4.971321,0.355774,0.273368,0.017826,Rivercess,0.435259,12303.848712,2021
