system:index,Country,Mean_Precip,Region,StdDev_Precip,Sum_Precip,Year,.geo
11_000000000000000000e0,United Republic of Tanzania,1368.0290823429823,Rukwa,83.6361461117358,5472.116329371929,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e2,United Republic of Tanzania,1185.6118014870165,Shinyanga,76.65018212977027,65943.26345290335,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e3,United Republic of Tanzania,1062.7138263987347,Simiyu,88.63735653872733,40428.96796036912,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000ca,United Republic of Tanzania,1785.875675959363,Dar-es-salaam,219.7741116234477,64984.86430285071,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000cb,United Republic of Tanzania,652.4479094537548,Dodoma,39.05469384329771,19527.38213706297,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000cf,United Republic of Tanzania,2396.737645149231,Kaskazini Pemba,0.0,1814.0014333874572,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d0,United Republic of Tanzania,1086.4560332298279,Kaskazini Unguja,0.0,498.4915917172151,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d2,United Republic of Tanzania,1498.983685252551,Kigoma,272.182497766384,16118.48339200978,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d3,United Republic of Tanzania,1335.0560860008607,Kilimanjaro,376.89866224876715,79836.35394285148,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d4,United Republic of Tanzania,2396.737645149231,Kusini Pemba,0.0,573.3372406043259,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d5,United Republic of Tanzania,1074.2370987922618,Kusini Unguja,43.4280257452948,4153.716781996745,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d6,United Republic of Tanzania,1270.8106359243393,Lindi,17.261815905567335,2541.6212718486786,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d8,United Republic of Tanzania,1437.685944564117,Mara,172.72408790188152,119153.15589183547,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d9,United Republic of Tanzania,1325.347708447779,Mbeya,249.83732726264418,76230.8817247199,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000da,United Republic of Tanzania,1132.0246173868443,Mjini Magharibi,45.28928256657321,3240.6979242839066,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000db,United Republic of Tanzania,1403.5827766331759,Morogoro,410.0720129270067,15439.410542964935,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000dc,United Republic of Tanzania,,Mtwara,,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000df,United Republic of Tanzania,1801.5689987904302,Pwani,202.24745065518127,44000.673429281574,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e1,United Republic of Tanzania,1196.731409426831,Ruvuma,78.40167911775627,29552.22621631669,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e4,United Republic of Tanzania,877.1961140976741,Singida,74.53052811227063,30763.783719119605,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e5,United Republic of Tanzania,1290.6067063845965,Tabora,162.71610668259532,71798.22249714464,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e6,United Republic of Tanzania,1295.9797356312092,Tanga,386.96738270739127,16847.73656320572,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008bf,The former Yugoslav Republic of Macedonia,980.5643925666809,Gostivar,0.0,980.5643925666809,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c8,The former Yugoslav Republic of Macedonia,961.788322505951,Ohrid,27.09696376323657,1414.3945919205162,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008cd,The former Yugoslav Republic of Macedonia,804.539056301117,Skopje,0.0,804.539056301117,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008cf,The former Yugoslav Republic of Macedonia,998.6401932239532,Struga,0.0,524.7756309490578,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008d0,The former Yugoslav Republic of Macedonia,722.2056980133057,Strumica,0.0,722.2056980133057,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008bf,The former Yugoslav Republic of Macedonia,917.0417845249176,Gostivar,0.0,917.0417845249176,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c8,The former Yugoslav Republic of Macedonia,816.8849040222168,Ohrid,19.47414520382958,1201.3013294444365,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008cd,The former Yugoslav Republic of Macedonia,785.3308627605438,Skopje,0.0,785.3308627605438,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008cf,The former Yugoslav Republic of Macedonia,843.369741499424,Struga,0.0,443.1825308271483,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008d0,The former Yugoslav Republic of Macedonia,777.1187664270401,Strumica,0.0,777.1187664270401,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008bf,The former Yugoslav Republic of Macedonia,1062.3430688381195,Gostivar,0.0,1062.3430688381195,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c8,The former Yugoslav Republic of Macedonia,819.85753408432,Ohrid,2.1959247589103046,1205.6728442416472,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008cd,The former Yugoslav Republic of Macedonia,1011.1528317928314,Skopje,0.0,1011.1528317928314,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008cf,The former Yugoslav Republic of Macedonia,822.8439917564392,Struga,0.0,432.39645057005043,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008d0,The former Yugoslav Republic of Macedonia,936.6952250003815,Strumica,0.0,936.6952250003815,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008bf,The former Yugoslav Republic of Macedonia,974.0715265274048,Gostivar,0.0,974.0715265274048,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c8,The former Yugoslav Republic of Macedonia,838.4078103923798,Ohrid,20.261364340779448,1232.952662341735,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008cd,The former Yugoslav Republic of Macedonia,830.7167387008667,Skopje,0.0,830.7167387008667,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008cf,The former Yugoslav Republic of Macedonia,865.9632658958435,Struga,0.0,455.0552063923256,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008d0,The former Yugoslav Republic of Macedonia,701.2042615413666,Strumica,0.0,701.2042615413666,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008bf,The former Yugoslav Republic of Macedonia,1028.1390328407288,Gostivar,0.0,1028.1390328407288,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c8,The former Yugoslav Republic of Macedonia,834.7863544178009,Ohrid,16.478616178032727,1227.6269917908837,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008c9,The former Yugoslav Republic of Macedonia,,Prilep,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008ca,The former Yugoslav Republic of Macedonia,,Probistip,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008cb,The former Yugoslav Republic of Macedonia,,Radovic,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008cc,The former Yugoslav Republic of Macedonia,,Resen,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008cd,The former Yugoslav Republic of Macedonia,881.4562194347382,Skopje,0.0,881.4562194347382,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008ce,The former Yugoslav Republic of Macedonia,,Stip,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008cf,The former Yugoslav Republic of Macedonia,857.1972724199295,Struga,0.0,450.44876276184533,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008d0,The former Yugoslav Republic of Macedonia,681.2964707612991,Strumica,0.0,681.2964707612991,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008d1,The former Yugoslav Republic of Macedonia,,Sveti Nikole,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008d2,The former Yugoslav Republic of Macedonia,,Tetovo,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008d3,The former Yugoslav Republic of Macedonia,,Valandovo,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008d4,The former Yugoslav Republic of Macedonia,,Veles,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_000000000000000008d5,The former Yugoslav Republic of Macedonia,,Vinica,,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008bf,The former Yugoslav Republic of Macedonia,824.1580584049225,Gostivar,0.0,824.1580584049225,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c0,The former Yugoslav Republic of Macedonia,,Kavadarci,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c1,The former Yugoslav Republic of Macedonia,,Kicevo,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c2,The former Yugoslav Republic of Macedonia,,Kocani,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c3,The former Yugoslav Republic of Macedonia,,Kratovo,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c4,The former Yugoslav Republic of Macedonia,,Kriva Palanka,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c5,The former Yugoslav Republic of Macedonia,,Krusevo,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c6,The former Yugoslav Republic of Macedonia,,Kumanovo,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_000000000000000008c7,The former Yugoslav Republic of Macedonia,,Negotino,,0.0,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
