Country,Governorate,District,ADM1_CODE,ADM2_CODE,Year,Predicted MPI,Predicted Severe Poverty %
Egypt,Damietta,Kafr Sad,61517,61673,2024,0.202671,16.3474
Egypt,Damietta,Police Department Port of Damietta,61517,61674,2024,0.0,0.0413
Egypt,Damietta,Ras al-Bar,61517,61675,2024,0.0,0.0413
Egypt,Damietta,Zarqa,61517,61676,2024,0.13633,9.1856
Egypt,Fayoum,Abshaway,61518,61677,2024,0.0,0.0413
Egypt,Fayoum,Atsa,61518,61678,2024,0.156835,11.2362
Egypt,Fayoum,Fayyum,61518,61679,2024,0.0,0.0413
Egypt,Fayoum,Fayyum City,61518,61680,2024,0.0,0.0413
Egypt,Fayoum,Sinuras,61518,61681,2024,0.0,0.0413
Egypt,Fayoum,Tamya,61518,61682,2024,0.126903,8.2956
Egypt,Fayoum,Yousef El sadeq,61518,61683,2024,0.09003,5.1544
Egypt,Fayoum,Zemam Out,61518,61684,2024,0.106751,6.51
Egypt,Gharbia,Basyun,61519,61685,2024,0.271963,25.2614
Egypt,Gharbia,El Mahalla El Kobra,61519,61686,2024,0.28549,27.1423
Egypt,Gharbia,El Mahalla El Kobra 1,61519,61687,2024,0.0,0.0413
Egypt,Gharbia,El Mahalla El Kobra 2,61519,61688,2024,0.0,0.0413
Egypt,Gharbia,Kafr Al-Zayyat,61519,61689,2024,0.13091,8.6697
Egypt,Gharbia,Qutur,61519,61690,2024,0.294556,28.4251
Egypt,Gharbia,Samannud,61519,61691,2024,0.0,0.0413
Egypt,Gharbia,Santa,61519,61692,2024,0.278095,26.1089
Egypt,Gharbia,Tanta,61519,61693,2024,0.0,0.0413
Egypt,Gharbia,Tanta 1,61519,61694,2024,0.0,0.0413
Egypt,Gharbia,Tanta 2,61519,61695,2024,0.0,0.0413
Egypt,Gharbia,Zifta,61519,61696,2024,0.0,0.0413
Egypt,Giza,6 October-1,61520,61697,2024,0.0,0.0413
Egypt,Giza,6 October-2,61520,61698,2024,0.0,0.0413
Egypt,Giza,Al-Aguza,61520,61699,2024,0.0,0.0413
