country,adm1_code,adm2_code,adm2_name,Median_Pop,StdDev_Pop,population_2024,Mean_GPP,StdDev_GPP,Mean_LST,StdDev_LST,Mean_NTL,StdDev_NTL,Sum_NTL,Median_NDVI,StdDev_NDVI
Jordan,1709,36746,Wadi Moosa,1.181185223916362,2.9411046557359697,22103.26471813683,0.0370947789606378,7523.54946154361,283.5388882635174,1.94117166501427,33.02338461015319,27.42837014367345,4455.178342582314,0.1223577409982681,0.0191633348043456
Egypt,61510,61537,A L Labban,338.65420641214257,76.44862662045439,42655.95123578241,0.2820060599205539,23623.20745389419,293.2455413815582,0.2236018005127176,74.3534034392126,14.5832708193641,365.6437957363632,0.127058133482933,0.0254978394443728
Egypt,61510,61538,Al Amreia,0.5523989173923771,12.984595993346892,571564.8701203011,0.0924009394594736,25457.284998753643,289.5463971149496,2.0773865510551803,19.828606128779928,43.04575148626051,67613.36964042738,0.4040318230787913,0.1564685130980158
Egypt,61510,61539,Al Attarin,220.99551277160643,68.7573212535384,49696.7489262375,0.2692777064669267,20623.192264622703,293.5599064281428,0.4854607857358439,107.646915104136,23.581879948288524,939.6942471443404,0.1264462769031524,0.0414032949066106
Egypt,61510,61540,Al Dikhila,90.48763229266032,42.9747885460561,383236.88006819226,0.2335322550837455,21652.02391316212,293.4532127734138,0.753942778782459,77.53569469125213,59.82106416534164,14701.37583655702,0.1238461375236511,0.106238668422081
Egypt,61510,61541,Al Gumruk,364.3160817449969,251.5095213198786,76795.22543904916,0.247029142495452,18431.452396069373,294.0703967364223,0.5874631947249936,63.1550711853793,19.44181051738435,531.4932657404861,0.096444196999073,0.0231609068447552
Egypt,61510,61542,Al Manshiyya,388.3660545349121,122.5085873409436,26707.115432260554,0.2348039383035504,19968.69556747928,293.8874172816505,0.6748029073420149,75.14665900106517,10.245051226400276,205.9902534970375,0.0985822975635528,0.0281558833228387
Egypt,61510,61544,Bab Sharqi,271.53173451522827,70.74089827326199,200076.9440670313,0.233006650418254,26249.178181401418,293.315152437154,0.6191468531349349,67.92328932749494,27.419712087412297,1980.6963899578525,0.159991979598999,0.0513968734027267
Egypt,61510,61545,Burg al-Arab,0.4314639006046021,2.255402292795756,61530.62808252386,0.1442125229752086,26874.343754858477,290.2465207824228,1.9811246778473912,15.14511829753878,13.848808181116455,21014.95040131938,0.2362069226801395,0.1317217109269966
Egypt,61510,61546,Burg Al-Arab City,0.867725132086796,5.098688842309006,47717.00995908638,0.2262395704313417,18720.177386325508,290.1326505063508,0.8778071567128434,25.31611445694292,19.552159148171665,11848.93435465152,0.1378573833819855,0.0795410577744111
Egypt,61510,61548,Kesm than Al Raml,134.09173816708142,141.41230494317762,445802.0855055952,0.1725676384288052,28368.37129539581,292.19747325244674,0.962668929952418,43.23750393979967,19.54681784079257,4736.11749037837,0.2471658158792208,0.1117758089014755
Egypt,61510,61547,Karmuz,376.4346884451564,93.9164145424688,133738.1868995667,0.307366963960366,0.7692307105431168,292.9076999452332,0.2551007802846139,78.02400689981498,15.644995355708575,1142.210265713762,0.154379516839981,0.0239426559936817
Egypt,61510,61549,Mina Al-Basal,283.56836948640944,123.40457818596178,284808.25451840047,0.2822114997694526,19393.043939513973,293.12858231247617,0.3264453411742529,75.53048908014824,31.29278593320081,3370.733198949361,0.1289073377847671,0.0325218824738172
Egypt,61510,61550,Muharam Bik,266.65290049724933,165.32800986724823,336434.7859158442,0.2163186175548922,27654.60305614721,292.57889751196205,0.5299768404405607,51.49780599860091,27.782029356076503,2740.2891356667283,0.2038143724203109,0.0537124028425551
Egypt,61510,61551,Muntazah,90.06350695595235,148.97820986278765,1323932.9161440493,0.1540292292585824,26090.924433804183,291.5504328083395,1.5705099237532814,43.43972090651625,47.805147187055496,15277.153611358346,0.3191112875938415,0.2025883665348986
Egypt,61510,61553,Port Alexandria Police Department,0.0,168.34318403060098,12731.838377589806,0.2329521436444031,25103.67279899119,293.7381619780959,0.5030882940747397,118.101691673504,65.68191741959951,1385.2633717468643,0.0908525437116622,0.0408042146145527
Egypt,61510,61554,Sidi Gabir,210.05370917133035,69.12777872085145,257436.6055726408,0.2898548735759253,17510.278923398546,293.1296268419052,0.3847869450604791,74.78131748815436,25.955460051443023,3703.874666177998,0.1543625766314522,0.0340496260034296
Egypt,61510,61555,Zemam Out,0.0,0.0227127232756776,21.80132455672776,0.0142512141941246,28421.27790541595,288.01477706776444,0.990230557922135,1.9454902979605868,2.235916039687171,561.2548775273352,0.3152725994586944,0.1369924978175063
Egypt,61511,61556,Abnub,19.506294105769637,20.78363958617288,370729.7683690888,0.037551959183698,13224.054933715104,290.04764994525993,1.03276116121921,10.381609964580136,6.746693366639591,5927.736440991497,0.5302517861320822,0.0658576088699445
Egypt,61511,61557,Abu Tig,14.999272216406426,22.016664930551133,323503.1158741953,0.0488192654941431,18655.121381003704,289.86793303300897,1.504185415108766,10.702177321845436,8.099273964037453,6108.215244789742,0.5296635599551587,0.1003375837685766
Egypt,61511,61558,Al- Badari,30.512959743093223,17.795285216871005,259941.29054806527,0.0433519748090166,18885.69814810225,290.13181005631424,1.06687401426561,8.85429807266039,4.977984085555789,2815.736232581083,0.5400386329575421,0.074181197559824
Egypt,61511,61559,Al-Ghanayem,21.46942879498314,12.853541423288714,126239.15231022178,0.0387753860372009,15253.112563437646,289.6836326385097,1.3206685067915107,10.61432849952294,6.939315528935147,2043.6120471081504,0.5301262408494949,0.1073039220381677
Egypt,61511,61560,Al-Qusia,14.48301080787721,17.522404791459348,438564.3688463124,0.0386734663400807,18509.86951079743,290.1607052447847,1.276372114173307,11.058203610308212,8.378425521315888,7502.145522259217,0.4873678353097703,0.1072714128649457
