country,adm1_code,adm2_code,adm2_name,Median_Pop,StdDev_Pop,population_2024,Mean_GPP,StdDev_GPP,Mean_LST,StdDev_LST,Mean_NTL,StdDev_NTL,Sum_NTL,Median_NDVI,StdDev_NDVI,ndvi_lst_ratio
Egypt,61533,66001,10 Ramadan 2,37.29711997958198,22.040845517665147,73455.85062143474,0.13192367406227867,0.0,291.22650926110083,0.4419957814945265,31.616292770226288,21.288503182149185,1393.8445620505254,0.09318841993808746,0.01568406232926636,0.000319986048572724
Egypt,61533,66002,Abu Hammad,11.093385489589897,11.406993919044425,419008.81632082886,0.04600729580994045,13619.764960258808,289.21024527241684,0.936390623303859,9.016482537690617,6.008958585118231,9875.629567889855,0.47889924451609794,0.07913652919377885,0.0016558861670512629
Egypt,61533,66004,Abu Kabir,11.960099608745935,14.850981341654013,383245.27417144226,0.045591760107976616,12090.913101032049,288.8954675733693,0.7206811542264463,11.42633957235406,8.71849364958471,8438.911888868393,0.5291647889754401,0.08170698425132719,0.0018316825577786222
Egypt,61532,65998,Shallatin,0.007825436832552607,0.0571332599265196,73.49945749940156,0.00012864104277798705,0.0,295.22831794129246,0.9616675377390214,9.523577894751263,9.491685982995527,729.5060667379466,0.07660640456846782,0.02521668375615354,0.00025948189896777234
Egypt,61533,66006,Al-Husayniya,1.4740909555859147,6.535836438056654,599982.775711006,0.06404808369749658,21435.21131519497,289.9932545615158,1.6842654366413752,3.845801401978415,4.496278022919174,14123.84892371993,0.5097507742405794,0.13391685991990346,0.0017578021771966655
Egypt,61533,66007,Al-Qanayat,16.40430984390701,19.399487408136103,52022.39770283275,0.05241310771680344,12568.51061660383,288.93598533525335,0.8079844728812726,11.713418312404402,7.447032529518973,871.5701923904357,0.5341293215751648,0.07871016676257646,0.0018486078186329502
Egypt,61533,66009,Al-Salhiyya,0.17035541028278509,1.6344065966786387,25331.05863644672,0.10933090021825533,28497.61743655055,289.2420759828756,0.8667705073269795,5.683080132555461,9.708197618578886,11256.866833855798,0.37598973694095433,0.08245666456132046,0.0012999136991507924
Egypt,61533,66010,Awlad Saqr,3.9982904481704606,5.858894789311925,211138.78197996697,0.034830305914073996,5711.998666789022,288.33765942296094,0.54128796802058,4.614396079080992,4.652371982885519,4430.507871411889,0.5614303900272765,0.05972736750192619,0.0019471282077784965
Egypt,61533,66012,Bilbis,15.488099899616504,15.510485904993704,715979.7775951262,0.07328965263794719,22004.232759074315,289.4785567145439,0.9244637166921167,11.318989610021745,9.807641002241454,16459.897138115426,0.4657987082997958,0.12441585505571714,0.0016090957257297713
Egypt,61533,66014,El-Ibrahimiya,13.240814584629963,11.850434731507564,153684.68743484552,0.03989311890427364,6905.0911001911445,288.4931406535839,0.6986616626716321,9.859363493927372,6.840948433783129,2831.9185088204576,0.5610913433889045,0.0721781358863128,0.001944903584597356
Egypt,61533,66013,Dyarb Nigm,12.502484926764211,12.107659492788937,425467.54507518484,0.042267661522411556,7618.252241713504,288.53193819343403,0.6981505658553802,10.99261669204369,8.376891916868441,9090.33359641034,0.5597763207556623,0.07430805380991323,0.0019400844296841202
Egypt,61533,66016,Hihya,13.018098441166117,11.342236047608335,247608.23091987282,0.04157594120208202,6540.308186846555,288.811706839667,0.5762928039923196,9.373009939422037,5.057176412738899,4987.764536234558,0.5494037196040154,0.06381810673215164,0.0019022903386288813
Egypt,61533,66015,Faqus,9.940026545208411,21.888106680471154,693668.2498326096,0.041536396421782695,11737.051898712678,289.16137528097187,0.7123336855934951,7.970492620648629,6.861303901235263,12512.204343229436,0.48936186819668426,0.08629767768139202,0.001692348667664144
Egypt,61533,66017,Kafr Saqr,8.992325572011957,10.482989492058852,262769.4348014781,0.04111560366954292,9896.785439628718,288.55531917590923,0.6603257418174395,8.335142179735236,6.764924446224207,5341.780158583815,0.5437357735159815,0.07207415662570747,0.0018843380710112953
Egypt,61533,66018,Mashtul Al-Suq,18.880360734514465,15.506481154396717,192629.6565662749,0.04816160185200111,16825.15219367975,289.0200550287476,0.8749189010499283,11.876685060353918,8.02468093169921,3025.4341496096863,0.5324683442478882,0.08633774133330367,0.0018423231709471714
Egypt,61533,66019,Minya al-Qamh,15.497171188967473,16.934880941592745,693813.4596152534,0.049629369505414765,13512.753421734704,288.73086732126245,0.7519885942936834,10.51128420886724,6.754775567644359,11851.65843874855,0.5342291974389863,0.07398987976646722,0.0018502670060716612
Egypt,61533,66020,Qurin,25.588180901978042,20.471995642585725,77699.81570053042,0.10888110084280037,24761.046675485177,290.14346936497844,1.1174978605822352,13.197634050237912,7.229463181638587,1251.290974245498,0.4143359462420146,0.10640241847936592,0.0014280381603930276
Egypt,61533,66025,Zaqaziq 1,508.72342348098755,152.47700583876247,152505.29422913346,0.3047547090260742,12190.81651106275,293.1625734762792,0.7389600066632516,62.557493388336944,10.943602188296671,828.457471264368,0.1346423476934433,0.036195273271284155,0.00045927536416696686
Egypt,61533,66026,Zaqaziq 2,466.841763829076,235.51495368645334,195053.5866956281,0.2543388759842199,25792.62656148071,292.6366735597713,1.4414528609750739,55.51106695460711,27.281054418685144,1129.3780994529475,0.13953596353530884,0.15426748884258665,0.00047682322874275187
Egypt,61533,66022,Zaqaziq,15.860797922683485,27.883149496359774,804405.8637951338,0.04695111399518968,14001.799099033464,289.1280602112493,1.080807849744045,13.132526994775803,11.988335507905889,16469.527854201257,0.5178721450716273,0.09614428255065073,0.0017911514527273755
Egypt,61533,66027,Zemam Out,0.0002603086177164119,2.276565055665632,4812.8743247536195,0.13037115404302232,20972.66428894376,291.0804236880477,1.1990586014373756,37.56314477323598,36.63934713459854,61873.42284467392,0.11918036281241721,0.09195360370112592,0.00040944135405046475
Egypt,61534,66028,Abu Radis,0.02515379712680222,0.24373721929717967,5329.3573019975365,0.005343072583667897,10476.131628391548,292.68095722886284,1.3407730843525487,14.180243265204307,30.83116547849189,4799.094800119204,0.086869195168644,0.04275555202060421,0.0002968050808331761
Egypt,61534,66029,Al-Tur,0.02882283659754057,1.3530343631029078,18611.338325471515,0.006982916769405487,8400.196183383981,293.57416266999667,1.0993131442423498,10.069319878781966,20.142094479998008,4917.421465978812,0.08388952784268455,0.041703322486393815,0.0002857524213974641
Egypt,61534,66030,Dahab,0.016586617666350854,0.016219868345878963,166.22696317167157,0.0005772980038291659,22525.711807367406,293.8592972181787,3.3732572047878255,1.467282984695972,2.2175037637719033,15.253988989917731,0.09766366332769394,0.009947588116561502,0.00033234838663342547
Egypt,61534,66032,Nuweiba,0.0037780376143097504,0.19588709548368385,3976.7089906028123,0.004670785285724384,16065.750528401482,293.24209115108806,4.786976952823993,4.343798121157985,9.21332363236723,1849.1633774281715,0.08922567475801119,0.026491865647176198,0.000304273081697672
Egypt,61534,66039,Sant Katrin,0.014428877436819925,0.8520081650367409,5015.554245148199,0.0018213748248783795,20535.927661781694,291.63546078190683,5.565051696201347,13.066083816911744,13.744852036356892,1354.8760324971781,0.09244692731987346,0.03511055846581882,0.00031699480945154287
Egypt,61534,66035,Ras Sidr,0.005428526114844465,0.3067510324476395,9315.394313326533,0.0068640730676368675,2133.5853863277266,289.60127622216555,3.3406161754543047,5.382154574975,9.257411304996873,4574.198194072871,0.09279104721333299,0.050298311778528976,0.000320409662636117
Egypt,61534,66042,Taba,0.055973108835881205,1.4104456564685053,2096.6379794206223,0.04109334817740178,22278.372524138424,294.38210859371657,2.4879689999981274,5.633270365016097,10.044949550679695,316.8548895899054,0.08820903301239014,0.03257428224675841,0.0002996412840229004
Egypt,61535,66043,Al-Arbiin,51.49236839256636,46.379336008121356,269845.5766747389,0.2280978964432685,25278.94875175556,293.3822408121966,1.110940321751005,78.40954884457337,61.827232134424996,13590.066001112193,0.11478774502866335,0.09410667707114508,0.0003912566238191039
Egypt,61534,66041,Sharm el-Sheikh,0.05175063936510538,2.287411792636433,59119.271419709694,0.014070070309670774,18578.00173091896,295.4612379801757,1.2262741752975308,43.75725204795384,43.124912278225835,25753.45939062338,0.09269060151794603,0.04193208527205763,0.00031371492975388265
Egypt,61535,66044,Al-Ganayin,0.31741676391333185,3.3741139177240704,92065.40626877791,0.04388357822470151,25689.308755145234,290.92388434960554,0.8204908883380114,6.297799448593471,9.138303857344958,6999.12733463939,0.1977951391627994,0.12710873537435857,0.000679886216991065
Egypt,61535,66048,Faysal,0.3650138034101312,9.932509634530975,147787.8882025259,0.0326011135273872,3499.5426914510326,290.5720406586634,1.599493002738366,13.354952120856263,23.02684522903272,7791.593301475093,0.09071186686875372,0.04773358383888291,0.0003121837416398691
Egypt,61535,66049,Port Suez Police Department,0.0,0.1182418296290036,4.406708354254562,0.1877431103440333,0.33071891388307384,292.8363756019017,0.615273883450771,1.6264800955630598,0.9517624224978608,4.031119295670015,0.05347137525677681,0.05807649968752726,0.00018259813230808735
Egypt,61535,66047,Ataqa,0.03904039784260009,0.664674086159091,27367.983635953584,0.013927418771017056,16486.11782739935,291.6847442507492,2.0264160352382894,23.172713040633507,27.260471582766097,36428.68625387402,0.08409623052670433,0.03861414319143546,0.00028831206356959933
Egypt,61535,66052,Suez,25.112239595977798,48.98571988316736,53930.352736471454,0.14758620747098078,29216.459394772563,293.50855376904315,0.9459663090238168,54.10678107925097,33.90252434333798,2213.7099882346097,0.10109788924455643,0.06034078740889051,0.0003444461428681517
Egypt,61536,66054,Akhmim,31.013895246189257,31.85699696714298,364504.93192550284,0.05974546119291901,24783.911167410464,290.9361291983262,1.4085911484069114,21.590365835081407,15.880749233809409,7949.149359970405,0.45853875682172457,0.1267294611636542,0.0015760804891617516
Egypt,61536,66055,Akhmim City,0.0,0.0,0.0,0.06700020260991063,0.0,291.33733445262567,0.6732384438164388,2.5449710447516507,3.8310270471211343,39.052830188679245,0.10407852381467819,0.06005962777413118,0.0003572440312540938
Egypt,61536,66056,Al-Balyana,23.465435584473852,19.91654645378982,461039.2495608571,0.04107261277543423,16754.858805892454,290.128055898138,1.0968251290384565,13.961551771877279,7.6464673076372875,8704.178886422487,0.4992245424293842,0.07352862099083193,0.0017207041245423662
Egypt,61536,66059,Al-Maragha,18.44067599941428,13.777175113490703,367202.5635492021,0.039843089462895415,16794.50344618968,289.80538447636616,1.1287826705952786,11.82744172351974,6.224342157460065,7449.01556172155,0.5011377983786606,0.07901873567691792,0.0017292218337631637
Egypt,61536,66061,Al-Minshat,22.990212678372664,19.76331312643148,377792.87445024366,0.04164268513365689,16250.799782061704,289.79704705638756,1.030899152856727,12.842813833467869,7.643366225269413,6776.775130102363,0.5185944687250077,0.07844545039012162,0.001789509154743394
Egypt,61536,66062,Al Usayrat,22.254159574958937,13.904198617478084,167821.1239734518,0.05931908479721378,20509.93062877193,290.3271913159065,1.2462612824440644,14.546191902357897,6.440951748117306,3978.2408755703523,0.48935993572512826,0.06268214383836186,0.001685546343444811
Egypt,61536,66065,Dar al-Salam,16.26536362335301,10.590497619110675,370121.8839655821,0.041994588779977624,21639.491067798237,290.4894278900453,1.3587327400654823,11.961484258245738,5.713160814586904,8842.304425946482,0.48331796503483465,0.095985775673674,0.0016638056969762696
Egypt,61536,66066,Girga,17.922779585885102,42.88233063541651,448340.60910909425,0.05100596071750949,19613.1482898526,289.85775953763385,1.4184604589769318,16.408887948013692,10.83706304333512,9129.004374152177,0.5146692684423425,0.08584775007373222,0.0017755925156646363
Egypt,61536,66067,Guhayna Al-Gharbiyya,15.99930040029091,11.843584697073858,242472.36651290825,0.05579175630605049,20452.53684155603,289.54034263856175,1.0441794635151198,13.626803500014333,8.414392978333037,6782.247136514979,0.5028960752137152,0.09307679408488705,0.0017368773920444277
Egypt,61536,66069,Kawther,22.032677710414124,32.38266670315909,4231.91061316378,0.020074626197373834,1586.7249610568356,292.2650895528188,1.1325364189406415,22.609965464774483,16.021645196038552,134.50712788259958,0.43505558371543884,0.14151247195704408,0.0014885650023446083
Egypt,61536,66070,Kesm Tahta,60.31249048012859,73.14767055614654,133844.5397505947,0.11615455120521458,26496.638378971693,290.6644507237424,1.9033301971666898,28.213349329510063,16.74505305728347,1619.1143297570597,0.46155834197998047,0.1384343446438146,0.001587942181545488
Egypt,61536,66072,Saqulta,24.36689907270475,16.384752261305405,192342.44075736392,0.03608636451013754,18743.98776529151,290.5132290123394,1.0624832072564514,12.955647724199217,6.674878058180183,3506.4587581699343,0.513075758223428,0.10677749730793908,0.001766101185711014
Egypt,61536,66073,Suhag,21.990768464587333,41.74199507325032,616945.6601400215,0.05132647502995586,21056.5421772399,290.1839693921993,1.3366404028646521,17.36307296686467,15.157410954341982,12230.07196448391,0.5108277592368012,0.10240285661797964,0.0017603583006557814
Egypt,61536,66079,Suhag-2,288.5306200504303,114.43400646641228,92261.02351668678,0.2000006062084874,29162.95636887384,293.7631249061882,1.1104499033897717,63.87996955176203,33.616980321910496,946.9266074731781,0.17640724778175354,0.10930810113575025,0.0006005084805592544
Egypt,61536,66090,Tahta,15.54146448004337,13.547670598517096,296659.3853552522,0.04490310094815878,18141.085412224686,289.63586406409195,1.3038523036155507,10.291537679669968,6.3835249106597205,6095.092562584778,0.5208935715424511,0.09040482750716512,0.0017984429284185102
Egypt,61536,66091,Tama,18.494297421249502,16.56218656054311,388256.58574897144,0.03930185661321152,15346.422354787901,289.42157674047684,1.127861637601987,13.345350309972838,8.784302856420371,8286.31117893698,0.5124854526948184,0.07324292229641882,0.0017707230347734648
Egypt,61536,66093,Zemam Out,3.836887485123719e-06,2.0279716947035817,10503.194309211623,0.007142976441673892,29900.13383822931,291.4104172568987,1.3916693015175265,13.658419026601235,17.349283301794163,18438.276499208525,0.2667138591546101,0.13268297990021677,0.0009152516291807205
Egypt,61510,61543,Al Raml,535.5728530030549,154.49147904380192,407176.71776208305,0.2541487513629304,23601.618742808354,293.3631178605578,0.5496231745840239,58.90018062017328,14.533667186925978,1744.1382896585428,0.11957214027643204,0.044370667770749404,0.00040759091036545163
Egypt,61530,65942,Al-Manasra,0.15078353226426283,4.167275495120448,4165.942343902956,0.015694278507324813,30711.552549303295,293.80396439908185,0.8354241031352395,74.01160129807799,111.37686338589279,9608.73753950655,0.1029205672799896,0.11598167872677792,0.00035030353484335504
Turkey,3017,27448,Aladag,0.009214756214842062,0.5798078070246385,4208.972447200898,0.0009223038476390255,1395.9926037466428,283.97858151523826,2.229499348457407,3.2046910211721613,3.1606758085173663,518.6698162148874,0.44436344504356384,0.06634359767682846,0.0015647780289363808
Turkey,3017,27449,Ceyhan,0.2502215498648528,6.137024528113508,102812.17243534012,0.00937139983760453,17600.74391428641,287.19221020711296,0.9784032382928705,9.649796835960107,17.39954780774019,8507.374417604029,0.4207805213815601,0.06111972442991698,0.0014651529756956427
Turkey,3017,27450,Feke,0.060055020174449254,1.4144518829135122,4968.019792794756,0.0006351168138366567,1801.2685286525448,282.3188491014446,3.011878176128088,1.6351145002506142,1.7309037289615345,133.80366383031202,0.4497116506099701,0.10174063880432331,0.0015929210962757109
Turkey,3017,27451,Imamoglu,0.26131270183007416,4.1473991515110855,13607.361356836482,0.006007901439045409,12581.979228021917,287.43389589389494,0.7224036599612987,12.450080680039932,15.375118955512624,1927.9560231114388,0.41317139863967894,0.05292591127148174,0.0014374484169821066
Turkey,3017,27452,Karaisali,0.09060119832769913,8.112565267711028,99965.1009469187,0.0025542717251269467,12788.933927634393,287.4060222142021,1.7817210567952733,4.058609946269522,5.940966534733847,1435.9680312250298,0.4085266327593164,0.06768565043822988,0.0014214268358470365
Turkey,3017,27453,Karatas,-0.04169949900015116,5.3347152045176855,49671.26062831163,0.0068857267017985654,16686.95387503035,288.55055387199224,1.574078671737189,4.268707632628195,6.814898733242353,1572.1733911119304,0.40796702233991,0.08876457054930377,0.0014138493822503412
Turkey,3017,27454,Kozan,0.0805590122785074,6.781723801071817,96325.00045368612,0.004146366317451308,15452.658336944714,287.86402030565444,1.9666355275073317,8.748538938804009,14.30981865589901,5797.7768327308495,0.45639384994211124,0.07859772412369521,0.0015854494405292874
Egypt,61512,61579,Zemam Out,0.1330477335709207,8.28721316939598,40429.57917558512,0.0018689797781557703,27694.019901657783,292.56363088689324,2.192423366465751,10.360640862974318,18.10082473996402,23275.646943259697,0.1271488338563316,0.1494856374219106,0.0004346023238462202
Turkey,3017,27455,Pozanti,-0.011798539267088091,2.585151219439078,12204.44455120241,0.003023256324197389,10458.617280071874,282.103105005668,1.7170133531689322,5.52777756324711,6.537186630094435,1508.1294621673126,0.3877141773700714,0.08075304866339217,0.0013743704712583064
Turkey,3017,27456,Saimbeyli,0.03411373580011891,1.1680671373780904,8421.996144504192,0.0009125631189917507,1187.503522925098,280.21363611130613,2.327794631255152,1.3566090439548852,2.4820342207276838,242.83301886792447,0.3680974245071411,0.0796715078660654,0.0013136313764578033
Turkey,3017,27457,Seyhan,-0.6862933432483194,31.69156156868442,597794.3481146379,0.06270552721811609,28768.430641802275,289.2635632954264,1.4840644769656592,39.77178472063041,35.13658323043194,38314.10981867349,0.3261756952852011,0.12335734739825871,0.001127607264355228
Turkey,3017,27458,Tufanbeyli,-0.024580450698358493,1.3423323315631668,9376.470795672622,0.0015309752443169072,4204.667592805215,277.8799177941265,0.8097504310454375,7.087624036000136,13.217926533884832,1487.7339770625226,0.3177787661552429,0.044975348305222554,0.0011435830580267996
Turkey,3017,27459,Yumurtalik,2.4630033668088434,30.59840043361673,213317.8416830708,0.009939502693017568,17898.240211590055,288.95545998639875,1.7876198433194586,5.9436962584375355,7.405038655343659,1849.2121033701976,0.4013761058449745,0.06513156796775808,0.0013890587354323308
Turkey,3017,27460,Yuregir,0.16564310371117674,2.482646963003896,101143.16813668213,0.023262220872321226,24540.834822461216,288.31072213274314,1.324009187858643,24.135321829203708,26.164993047664126,42947.906036019456,0.38479457298914593,0.10503299767374519,0.001334652315885706
Turkey,3018,27462,Celikhan,0.08619695087482597,2.479925327529326,5273.865541847488,0.0002839246625926964,970.7328417232004,280.65762240448953,0.628886184699468,9.34764150943396,7.8729455460639794,299.1245283018867,0.3135189414024353,0.051379571431656904,0.0011170868573474387
Turkey,3018,27461,Besni,0.0597108854362316,3.8950173669843537,40986.30779084626,0.0026573924309203456,9946.313802335875,285.83177753988383,0.9535735402538063,5.385328846160123,10.661004516796451,2482.5521223332107,0.3152198296680934,0.05956402533055555,0.0011028159023504967
Turkey,3018,27463,Gerger,0.11281921887055608,1.8097902879079975,9942.391810893592,0.001036535641852294,5209.031537915933,285.968205775274,1.7513259768532758,1.8979393002663658,3.8406606990292103,240.86710445184366,0.352325181166331,0.04933130112442901,0.0012320431923932241
Turkey,3018,27464,Golbasi,0.04422524418165304,6.620272036132645,30770.370261599324,0.003263531129575164,23735.61700590138,284.0068771638438,1.068130338956741,9.643141444832066,14.19793811070659,1711.9412282648925,0.3020597000916799,0.0530804370991876,0.0010635647386715266
Turkey,3018,27465,Kahta,0.36530792383391963,6.71082152173693,82776.07362444248,0.005602031074033951,19885.303137028066,286.40583040033255,1.239706400076349,7.051210359847309,13.58690783808368,4088.7618473301254,0.305453397333622,0.05481318267874323,0.0010665055138949688
Turkey,3018,27467,Samsat,0.1805283978378413,0.9391643860274016,6332.650339880967,0.00656770422609953,17935.52118286338,286.6487594022525,1.653244360221403,2.2217812621703645,4.120517508814056,473.6140621531634,0.2846366614103317,0.05267752550436855,0.0009929806150352207
Turkey,3018,27468,Sincik,0.21611448233101552,1.6187479766038468,5360.168049692716,0.0002749027828873546,1298.9102749396318,283.83330431797157,1.650888663462731,6.927557764845993,6.200026114922921,214.48262177827104,0.31564968824386597,0.07089086973327191,0.001112095315954365
Turkey,3018,27466,Merkez,0.7224245330914116,11.035735912357822,219598.55244628573,0.006995457536305312,20121.140259764827,286.0084293863339,1.1397941471975483,14.139911633473849,22.524604095154114,13889.773824146003,0.30770180523055723,0.06753805325492947,0.0010758487289719717
Turkey,3018,27469,Tut,0.1100414437938065,0.607119192911579,1773.8538378427925,0.0009571663557970612,870.5099233981729,286.2230507866962,0.6891115130774198,3.8205509567030207,5.053752426497405,254.92813540510545,0.31020288169384,0.037605857554999525,0.001083780222596448
Turkey,3019,27470,Basmakci,0.09917107103041163,0.5420619999946212,3910.3473987714906,0.006464185340486234,15511.704008430659,281.05010548409746,1.2198854577108198,6.434449722170061,11.66447772149019,1329.0545149663503,0.3662625302871068,0.07413481588849968,0.0013031930006083235
Turkey,3019,27471,Bayat,0.02104412493828744,1.091145655051009,4254.05043309246,0.0011220008840823331,1281.219576022576,278.83702310796497,0.6489223632002284,8.02169732971194,11.689291917888786,852.3446633276274,0.30785991046861866,0.060448652234144994,0.001104085487060361
Turkey,3019,27473,Cay,0.12047913381100914,2.7621075213518695,14495.113455458855,0.003550715532546193,14069.714152388546,280.3934679334856,1.0854436859610916,8.412037129220813,10.115887727602793,2198.246737960342,0.32299332817395526,0.06295771420517737,0.0011519288610909264
Turkey,3019,27472,Bolvadin,0.01775004895032381,2.4508558604333825,16361.282744961225,0.0030622760180385356,12949.50546680675,279.76412754039035,0.6879692671457234,12.28121753831611,14.978235682409883,4829.600837352162,0.2861879418293635,0.06451186337121105,0.001022961536725418
Turkey,3019,27474,Cobanlar,0.3044228396210972,1.97993850929261,18775.43233088339,0.006988753239965178,13215.857558999074,279.3825458211355,0.7353714767755513,12.286933538384211,12.638669119763478,3570.1492297766263,0.2777535021305084,0.07007786267614759,0.000994169128619545
Turkey,3019,27475,Dazkiri,-0.007152613804161531,1.4101697948727612,6033.45634954799,0.004729543980853314,14052.513546196922,280.4818155312367,0.884768012670775,4.409839784375058,5.920862700331149,805.3750925416896,0.30948976741025325,0.06029602902034193,0.001103421862925677
Turkey,3019,27476,Dinar,-0.02094721360000098,1.7162898199032788,15486.720074086139,0.005162425456930129,14975.623076479029,280.59270340352214,1.4863580902814084,8.369856989931195,14.844489300078452,4896.169401298222,0.3249682455355067,0.056158804592250706,0.0011581493089225766
Turkey,3019,27478,Evciler,0.054349339333050486,1.3271567408585603,5100.442259468971,0.004282827721720413,1067.3675745367395,279.8620933489148,0.7732448583860415,7.895684572843014,9.451646160192217,1059.2912349864014,0.30201154947280884,0.03726295144219876,0.0010791441808315192
Turkey,3019,27477,Emirdag,0.033361678524028646,2.023723803561195,26722.689461200585,0.002834541539444273,11307.42395000523,279.4605992687289,1.0360249349673973,5.402932995453621,8.60280968467479,4644.403578836996,0.27060300570673645,0.0446854289104211,0.0009683046784227532
Turkey,3019,27479,Hocalar,0.25501954430302853,1.2948791094989698,5637.551199193833,0.0012361894143855321,1095.0797356682765,279.18417472107734,0.5861938837812948,6.8395792999183165,9.489860758732542,747.5257846616606,0.331261020898819,0.045508476969023756,0.0011865322281600298
Turkey,3019,27480,Ihsaniye,0.1408771526323184,1.0558656036650573,15159.112552904133,0.002791727860541504,8342.216523650253,278.60148589623077,1.025870044850317,7.8895084111286256,8.92475070297819,2798.73349553837,0.307344655195872,0.04464305916191631,0.0011031694759529999
Turkey,3019,27481,Iscehisar,0.17588593456369706,3.020552148634594,22375.943041712126,0.005440738397384131,16849.90807013295,279.02994656794425,0.755077298345198,9.495692245983957,11.085655299397636,3032.4772472615828,0.2587341070175171,0.08613472317329741,0.0009272628626422896
Turkey,3019,27482,Kiziloren,0.0767391091516935,0.5231159340959481,1985.7757965918445,0.001870933896098511,1141.7194845456725,279.7676089996484,1.1993177594480267,5.476264266526787,4.261171719241482,468.57494129940375,0.3246584087610245,0.03580699175587591,0.0011604574593959962
Turkey,3019,27483,Merkez,1.9260352006146646,10.172173274725697,264052.57607195555,0.015348743864122893,20346.106823912647,279.4438485101046,0.8779959241052022,20.4190598931143,21.574914894120656,22171.97612887966,0.2861556786557902,0.06147570416574856,0.0010240185288796684
Turkey,3019,27484,Sandikli,0.3668003923335137,4.03794786806592,31774.015977886273,0.004151881130301025,14753.841774444909,279.35576058160444,0.983937493015386,7.832310532995812,9.939053005382155,3109.427281599337,0.33455262439591543,0.0476110510669888,0.0011975862738588027
Turkey,3019,27485,Sincanli,0.11394575508972257,1.2390913789604916,19740.354428993473,0.0042336546372493495,9335.89396306388,278.27055939581743,0.8302081614060429,8.992636504828155,7.606657894631652,3749.3651786542146,0.342637578646342,0.05796554316236931,0.0012313109205310062
Turkey,3019,27487,Sultandagi,-0.025883251977352688,2.6808700376809353,12873.541264969783,0.003342696535791074,18143.30926592438,280.5282355794205,0.8618659830896771,9.401757086505485,11.181264252099803,1966.036450513014,0.34770363569259644,0.10271666384007704,0.001239460387915775
Turkey,3019,27486,Suhut,-0.03519496736891435,1.8071518901449883,16113.003595576076,0.0040060054906341635,15096.780874567532,278.8150132988315,1.0889649602191664,6.595491006702634,8.475854411122738,2928.061766257981,0.31772399321198463,0.05840250466791483,0.0011395512366884305
Turkey,3021,27496,Agacoren,0.01745046913356594,0.1547138101776743,971.1108532752017,0.004143786786967401,12894.567192770084,279.17753117576984,0.8700520467440052,4.3729236163393015,6.210950962018523,957.8417591789478,0.2913958549499512,0.035405935329983866,0.0010437654266900465
Turkey,3021,27498,Gulagac,0.25247115492467437,1.772955005653759,12057.102648203858,0.0030598339343858062,1144.9214633100526,278.27638558961655,0.6940112426494828,6.772361903710234,6.715364862642678,1471.7803122270977,0.23128927747408548,0.044359677352576884,0.0008311494954342819
Turkey,3021,27497,Eskil,0.088285946880257,0.7858836226641475,19929.161678985463,0.002337910518457049,7820.900344450062,278.5331153588972,0.45076858049045165,4.825774084782844,5.393475118681492,3774.8151121384108,0.2646325091401257,0.057096432921998695,0.0009500935240649565
Turkey,3021,27499,Guzelyurt,0.403595620184035,1.827907492116554,11372.82634920095,0.0025187631415674013,1164.9356469048112,278.49689314252464,0.7640141756024957,5.911873709989012,3.8502144244665404,897.1905909916266,0.24777556210756302,0.04547897475996709,0.0008896887836402557
Turkey,3021,27500,Merkez,0.1387130779092146,8.252512317618473,236235.89063222695,0.004109239412095488,16155.381702945755,280.13086685458904,1.2402143013259375,12.482898485480735,16.23522488476843,22752.701450843433,0.2744917096915068,0.06783155857468538,0.0009798695615859804
Turkey,3021,27501,Ortakoy,0.3670398577018846,2.8186185111531747,16001.490165830168,0.002963470990358994,6480.887375389752,279.408186970693,0.7336136669263242,8.108907826174901,8.408238911314953,2774.168666069303,0.2847138047218323,0.03676225430617984,0.0010189887698304838
Turkey,3023,27511,Altindag,10.725827691163573,52.52759203070269,496062.86215920164,0.10540520745090869,29037.422981278523,280.7966476650198,1.4504234677896186,45.03621762819727,31.10645210498242,16568.912771722844,0.26046356558799744,0.0585400856777655,0.0009275878745487055
Turkey,3021,27502,Sariyahsi,0.028822654137281495,0.26958647558393,778.25483913436,0.00400808924149296,17711.147194781464,280.4823106327824,0.8032656111862855,6.176589787647711,4.99883450973104,512.2451797222501,0.29286399483680725,0.03191050580164402,0.0010441442605634956
Turkey,3023,27512,Ayas,0.08118521007559715,0.705807804233551,4372.2485124336,0.002512170833039903,13579.807543835286,280.12165587439154,1.274378561436316,6.71171568775462,8.939832768769136,2094.2921786625384,0.3016321857770284,0.053190821821180255,0.0010767899569759873
Turkey,3023,27514,Beypazari,0.11873544801920581,3.521316810808308,29542.222196796123,0.0010961526154040942,1564.1524939947558,280.98516845985415,1.5739178497630129,12.576924426932282,19.435811317974984,4833.681966812044,0.28004720211029055,0.05991583511305088,0.0009966618652695984
Turkey,3023,27516,Cankaya,20.751408390025183,18.396267744153235,499453.82165476005,0.1299056781384926,29884.79707306991,281.24032820169475,1.1082021535680895,57.17909708165546,37.21537438098649,42249.522717758584,0.27042554416815295,0.06557463579478323,0.0009615461121714171
Turkey,3023,27518,Elmadag,0.1062140661975231,3.848452029420563,38762.024385533405,0.008282045470282343,20709.99236860889,279.0737090959261,0.9570464215552826,17.685318943861994,16.653715081587226,7126.767409224763,0.27035925909876823,0.050525580268964816,0.0009687736618924484
